row_model,RN101_clip,RN50_clip,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-DeepClusterV2-2x224_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SwAV-BS4096-2x224_selfsupervised,ViT-B_32_clip,ViT-L_14_clip,coat_lite_tiny_classification,convit_base_classification,convnext_base_classification,crossvit_base_240_classification,cspresnet50_classification,deit_base_patch16_224_classification,eca_nfnet_l0_classification,ghostnet_100_classification,hardcorenas_f_classification,jx_nest_tiny_classification,levit_128_classification,mobilenetv3_large_100_classification,nf_resnet50_classification,pit_ti_224_classification,resnet50_classification,semnasnet_100_classification,swin_large_patch4_window7_224_classification,tnt_s_patch16_224_classification,visformer_small_classification,vit_base_patch16_224_classification,vit_base_patch32_224_classification,xcit_nano_12_p16_224_classification,xcit_nano_12_p8_224_classification
coat_lite_tiny_classification,0.9371306214124075,0.4728954092632698,1.8637202568615905,0.7826347739122212,0.8484591221579567,1.219514373511064,0.8463839366468751,1.0117142957104726,0.2545464111699385,0.3771961301943243,0.0,1.1489033306589214,0.2983376400415558,1.0598031538162385,0.9678963631729136,1.0886314106693344,0.2493954439851222,1.2986511683016406,1.049794189060119,0.5192891098096819,1.0312585328089163,0.4532704510864533,1.337765344786943,0.6213887191643543,1.1065771384926997,1.180150322538328,1.09990149462784,1.4746873986991584,0.4319705566016552,1.055096770850895,1.5475015552529587,1.367505072809056,1.3912805403729305
convit_base_classification,0.5225907180066098,0.2361058273153808,1.3702574030813466,0.4919189896263081,0.6645456509746861,0.7048161424223718,0.4547502181233387,0.5195277082501679,0.0507299539568464,0.1150128590568932,0.308279587337438,0.0,0.1027582082612514,0.349103157861057,0.5249823894540242,0.321293593696744,0.1891320243948726,0.9545964612569264,0.7364808655590611,0.1299821824172635,0.6980372451299814,0.2748717847481821,0.8256922884615303,0.3997641745420655,0.7874415874517275,0.6855128070843897,0.5643332291249443,0.7389840173788542,0.2203195319722652,0.486925591257993,0.8438021284384138,0.856219458323487,0.7896750168795137
convnext_base_classification,1.1425720438601967,0.6291932863122067,2.8226446093840583,1.509479704293156,1.7059880660001916,2.0554034113167,1.4810543279075397,1.5674930916950205,0.8806682809101645,0.8861964661828896,1.3836189951271276,2.028663306668306,0.0,1.828465177475861,1.3279300945144286,1.8211913794989345,0.9947291553199094,2.06430767740226,1.8539812011107788,1.263136726433613,1.603230845479079,1.1592945018742231,1.9823089900203463,1.69059803087071,1.841239881324281,1.8263389663086151,1.5829801832242705,2.3641490656364184,1.3130390536615053,1.8579285608195484,2.3396776554279644,2.361146268624994,2.37924133761609
crossvit_base_240_classification,0.523455768755662,0.2318965096176271,1.4275746095111297,0.5456339087823583,0.7954845200816081,0.7789607069979141,0.4765206928366101,0.5062942080848245,0.0787643495261676,0.1634119505187783,0.4105326253859882,0.5404563727522902,0.0939132939600391,0.0,0.5479967449123073,0.3019043031569026,0.2471165141588702,1.051274739591905,0.8465064715556547,0.1365997996190557,0.5778985600847886,0.3478903921009983,0.8760975447438888,0.4998187255876427,0.829989009127587,0.7092865297167101,0.6361621927171193,0.8722101930375956,0.2442557655073667,0.5965810941848773,0.910715244987756,1.0504734012167791,1.0032298384746987
cspresnet50_classification,0.4385938772161726,0.1348635584061188,1.999205966555184,0.765499010304902,1.0974472281973338,1.2738193218384382,0.7861400763742328,0.6729161479496764,0.5327503937854896,0.528902313433262,0.8654475072460155,1.2631572768486097,0.1401998835019586,1.0948184174156594,0.0,1.079947139220403,0.51999362832081,1.154621516995336,1.1047458882262653,0.7254174802214681,0.8411610428336189,0.4977123788753843,0.901006698176392,1.1131881603486615,0.8745404634182137,0.863398897584414,0.8423441075169276,1.4962976020530458,0.827208520362138,1.1209944259874298,1.3994777282816688,1.5501026030089609,1.54558103642127
deit_base_patch16_224_classification,0.5514418884370933,0.2413291501489531,1.3935826448159467,0.5432279086246758,0.8222169952982377,0.7656815705320081,0.4671639593285004,0.4644807199933076,0.1027485094254334,0.1921718928002374,0.4537392072069544,0.5270251335558473,0.1010178209509824,0.3162826281247728,0.547503791684921,0.0,0.2865206942374225,1.0745678017914422,0.8843307453629112,0.113503514355747,0.5612000155231147,0.3514770582239972,0.8604936423990193,0.5300472330013104,0.8128369762706189,0.7178258638111572,0.6689056549574435,0.8915698711042026,0.2269260645775155,0.6193708581842543,0.9425704617728954,1.0520325177392476,0.978713406883264
eca_nfnet_l0_classification,1.2205023752534228,0.7420703356615785,2.522854779726334,1.271132576059033,1.494239705029461,1.784420120233012,1.3061443270707418,1.4888566071260383,0.741937159218736,0.8324982785903927,0.9514047532414658,1.731765073197142,0.6114571046601753,1.5983963570375828,1.324451788011114,1.6234222045799085,0.0,1.671012485677947,1.4283651635513088,1.0764910278589603,1.5040067927617784,0.8011224373009167,1.6637710602057911,1.343629203175167,1.5860894779045278,1.5352659106260464,1.370061755773735,2.047600164038725,0.9561459600600628,1.655801980633255,2.0733531621389307,2.0164805498315825,1.979426857084169
ghostnet_100_classification,0.3706387220075857,0.0948691421641854,1.532933542261567,0.4352699793138725,0.7146577294906784,0.9052158408061608,0.5105598482576887,0.6447179509493832,0.2316398514460935,0.2558859352443754,0.3793957180351306,0.8759647543118998,0.0597708720501781,0.7812898177556455,0.3378149226557241,0.7902045549873122,0.0497477292861425,0.0,0.4077878915505195,0.4337042613375761,0.60975970269606,0.0,0.6832179229510196,0.6335392355716181,0.5326814809387361,0.4699341084679673,0.559944692246086,1.071993935996888,0.4184499038518616,0.739392110687314,0.9692206976425624,1.0121642574480436,1.0449793779299554
hardcorenas_f_classification,0.5711350105985673,0.2228988071994049,1.7156854688536072,0.6149550549964324,0.790466479092311,1.0786503822211984,0.749885159861174,0.870899410849395,0.2655917040767264,0.3128718159267105,0.4281875315272945,0.9554979475721624,0.1470931836618767,0.8741703476451992,0.5855880811274012,0.8976162889162289,0.1047491967621407,0.7054366811531558,0.0,0.5192118611829706,0.8966340536332904,0.0992659249093481,1.0007051476829805,0.6699885048203313,0.8216554364443542,0.7104012152173365,0.6540537567244904,1.1496202032012943,0.4662997920321388,0.8354741921743241,1.1484666413972937,1.1123758349865651,1.198691125056239
jx_nest_tiny_classification,0.8329181504920911,0.4357350536694628,1.854138781442112,0.7858508974562604,1.0134984598048715,1.1069238274912916,0.7654264151429171,0.8485143823095846,0.2158433496819327,0.3166883169867116,0.5574502771539684,1.0087670930830337,0.2160165386923278,0.8240314953935926,0.8660275034926528,0.7865568851624136,0.4126428861458926,1.3911208789483729,1.178979686259071,0.0,0.8685702723020494,0.553616777436309,1.232380173615509,0.733886815171525,1.1340518956512469,1.131920251149772,0.9866506261298688,1.350151831584235,0.3665770426223016,0.9455872764642396,1.4109062964759982,1.3507889241752338,1.3334431262868396
