red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi,union_info,obj,obj_bias,own_imx_raw_bits,own_imy_raw_bits,own_imxy_raw_bits,own_imx_wishart_bias_bits,own_imy_wishart_bias_bits,own_imxy_wishart_bias_bits,own_imx_wishart_bits,own_imy_wishart_bits,own_imxy_wishart_bits
0.0,0.0,0.015728983973053445,0.0,0.0,0.015728983973053445,0.015728983973053445,0.015728983973053445,7.903514842214878,7.887785858241824,5.026389890210986,5.04836555255976,10.557745404437858,5.032636568586759,5.032636568586759,10.546829786087995,-0.006246678375773838,0.01572898397300078,0.010915618349863567
0.0,0.0,0.10111642314428959,0.0,0.0,0.10111642314428959,0.10111642314428959,0.10111642314428959,7.947610605700024,7.846494182555735,4.969499827755817,5.133752991730987,10.61467696648031,5.032636568586759,5.032636568586759,10.546829786087995,-0.06313674083094312,0.10111642314422797,0.06784718039231509
0.0,0.0,0.15327305836756988,0.0,0.0,0.15327305836756988,0.15327305836756988,0.15327305836756988,7.872846201373493,7.719573143005923,4.9252854800284664,5.18590962695425,10.589740537904408,5.032636568586759,5.032636568586759,10.546829786087995,-0.10735108855829269,0.15327305836749042,0.042910751816413996
0.0,0.02027908223402708,0.0,0.0,0.02027908223402708,0.0,0.02027908223402708,0.02027908223402708,7.851771143007554,7.8314920607735266,5.0529156508207205,4.960643538700991,10.490184046306826,5.032636568586759,5.032636568586759,10.546829786087995,0.020279082233960924,-0.07199302988576906,-0.056645739781168936
0.07026144894346142,0.0,0.09133846613736019,0.03507447866278479,0.07026144894346142,0.1615999150808216,0.1966743937436064,0.1615999150808216,8.097279307567227,7.9356793924864055,5.102898017530156,5.194236483667509,10.743504179831412,5.032636568586759,5.032636568586759,10.546829786087995,0.07026144894339655,0.1615999150807496,0.19667439374341636
0.0325378696434411,0.023787140163162607,0.05687402543749906,0.037954872459673245,0.05632500980660371,0.08941189508094016,0.151153907703776,0.11319903524410277,8.011711053925307,7.898512018681204,5.088961578393285,5.122048463667629,10.697983693791567,5.032636568586759,5.032636568586759,10.546829786087995,0.056325009806525606,0.08941189508086947,0.1511539077035722
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.798721463076431,7.798721463076431,4.997107284455512,4.968357073668793,10.443549434255676,5.032636568586759,5.032636568586759,10.546829786087995,-0.035529284131247396,-0.06427949491796611,-0.1032803518323191
0.0,0.0,0.0933677927487988,0.0,0.0,0.0933677927487988,0.0933677927487988,0.0933677927487988,7.958426975489845,7.865059182741046,5.002982538032434,5.12600436133549,10.548490567335197,5.032636568586759,5.032636568586759,10.546829786087995,-0.029654030554325632,0.0933677927487312,0.0016607812472013064
0.003264838541086057,0.0,0.010312547991421894,0.0012856229598172675,0.003264838541086057,0.013577386532507951,0.014863009492325219,0.013577386532507951,7.966202881204687,7.952625494672179,5.035901407127769,5.046213955119195,10.56169279558011,5.032636568586759,5.032636568586759,10.546829786087995,0.003264838541009491,0.013577386532435499,0.014863009492115081
0.0,0.11370452427442768,0.0,0.0,0.11370452427442768,0.0,0.11370452427442768,0.11370452427442768,7.929621193439247,7.815916669164819,5.146341092861116,5.012324064683812,10.61418900229335,5.032636568586759,5.032636568586759,10.546829786087995,0.11370452427435611,-0.0203125039029474,0.06735921620535368
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.642184046610519,7.642184046610519,4.716634045426276,5.020449394068304,10.236089257794282,5.032636568586759,5.032636568586759,10.546829786087995,-0.3160025231604837,-0.012187174518455217,-0.3107405282937136
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.859071965149793,7.859071965149793,5.018224300294423,5.010868312370611,10.491412756429488,5.032636568586759,5.032636568586759,10.546829786087995,-0.01441226829233621,-0.02176825621614925,-0.05541702965850725
0.0,0.0,0.12787647493436793,0.0,0.0,0.12787647493436793,0.12787647493436793,0.12787647493436793,7.9690782944992415,7.841201819564874,4.9889974129879295,5.160513043521044,10.610660065826298,5.032636568586759,5.032636568586759,10.546829786087995,-0.04363915559882978,0.12787647493428422,0.06383027973830281
0.0,0.0,0.10771296011535547,0.0,0.0,0.10771296011535547,0.10771296011535547,0.10771296011535547,7.950772825648467,7.843059865533111,4.998295861330614,5.140349528702049,10.588034418216452,5.032636568586759,5.032636568586759,10.546829786087995,-0.03434070725614542,0.1077129601152893,0.04120463212845693
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.877913842264883,7.877913842264883,5.018054284727237,4.961128127359089,10.383740421512785,5.032636568586759,5.032636568586759,10.546829786087995,-0.014582283859523112,-0.07150844122767053,-0.16308936457520984
