experiment_name,random_seed,repeats_per_dimension,channel_gain_scale,optimizer_regularization,time_limit_seconds,repeat_index,target_dimension,source1_dimension,source2_dimension,method,initialization,eigen_imx_bits,eigen_imy_bits,eigen_imxy_bits,eigen_union_bits,eigen_uix_bits,eigen_uiy_bits,eigen_redundancy_bits,eigen_synergy_bits,optimizer_union_bits,optimizer_uix_bits,optimizer_uiy_bits,optimizer_redundancy_bits,optimizer_synergy_bits,optimizer_minus_eigen_union_bits,optimizer_minus_eigen_uix_bits,optimizer_minus_eigen_uiy_bits,optimizer_minus_eigen_redundancy_bits,optimizer_minus_eigen_synergy_bits,constructed_gamma_star_union_bits,gamma_star_union_gap_bits,gamma_star_maximum_singular_value,gamma_star_block_minimum_eigenvalue,gamma_star_posterior_rank,gamma_star_posterior_factor_residual,gamma_star_channel_x_residual,gamma_star_channel_y_residual,gamma_star_degradation_x_spectral_excess,gamma_star_degradation_y_spectral_excess,gamma_star_minimum_information_eigenvalue,initial_objective_bits,best_objective_bits,objective_improvement_bits,initial_unregularized_objective_bits,best_unregularized_objective_bits,unregularized_objective_improvement_bits,first_published_step_change_bits,iterations,objective_evaluations,stopped_by,wall_time_seconds,best_maximum_singular_value,history_minimum_bits,history_maximum_bits,optimizer_updates,converged,right_censored,paired_runs_converged,native_minus_gamma_star_optimizer_updates
exp3,56,5,0.75,1e-07,,1,4,4,4,GPID/Tilde-PID,Eigen-PID Gamma* start,0.6518115373732555,0.7589219541135734,1.2344280531050644,0.9852931615667511,0.22637120745317713,0.3334816241934959,0.42544032992007796,0.24913489153831336,0.9852931615667512,0.22637120745317774,0.3334816241934957,0.42544032992007785,0.24913489153831325,1.1102230246251565e-16,6.106226635438361e-16,-2.220446049250313e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,0.9852931615667528,1.7763568394002505e-15,0.8403234233487771,0.1596765766512228,4,1.920879259987394e-15,6.564719467894674e-16,7.366633742016845e-16,2.220446049250313e-16,8.881784197001252e-16,0.08434563429438557,0.9852931317939548,0.9852931317939548,0.0,0.9852931615667512,0.9852931615667512,0.0,8.643147990095024e-06,34,33,published_objective_change,0.037839991971850395,0.8403234233487771,0.9852931317939548,0.9853017749419449,33,True,False,True,76
exp3,56,5,0.75,1e-07,,1,4,4,4,Thin-PID,Original covariance (native start),0.6518115373732555,0.7589219541135734,1.2344280531050644,0.9852931615667511,0.22637120745317713,0.3334816241934959,0.42544032992007796,0.24913489153831336,0.985293163833387,0.22637120971981362,0.3334816264601316,0.425440327653442,0.24913488927167737,2.266635990011423e-09,2.266636489611784e-09,2.2666356569445156e-09,-2.266635990011423e-09,-2.266635990011423e-09,0.9852931615667528,1.7763568394002505e-15,0.8403234233487771,0.1596765766512228,4,1.920879259987394e-15,6.564719467894674e-16,7.366633742016845e-16,2.220446049250313e-16,8.881784197001252e-16,0.08434563429438557,46.97357812541955,0.985293163833387,45.98828496158616,46.97357812541955,0.985293163833387,45.98828496158616,-42.53251064176276,125,124,published_objective_change,0.033040805952623487,0.817390944309871,0.985293163833387,46.97357812541955,124,True,False,True,72
exp3,56,5,0.75,1e-07,,1,4,4,4,Thin-PID,Eigen-PID Gamma* start,0.6518115373732555,0.7589219541135734,1.2344280531050644,0.9852931615667511,0.22637120745317713,0.3334816241934959,0.42544032992007796,0.24913489153831336,0.9852931615667502,0.22637120745317674,0.3334816241934947,0.42544032992007885,0.24913489153831425,-8.881784197001252e-16,-3.885780586188048e-16,-1.2212453270876722e-15,8.881784197001252e-16,8.881784197001252e-16,0.9852931615667528,1.7763568394002505e-15,0.8403234233487771,0.1596765766512228,4,1.920879259987394e-15,6.564719467894674e-16,7.366633742016845e-16,2.220446049250313e-16,8.881784197001252e-16,0.08434563429438557,0.9852931615667502,0.9852931615667502,0.0,0.9852931615667502,0.9852931615667502,0.0,1.0977866064521002e-05,53,52,published_objective_change,0.011030957102775574,0.8403234233487771,0.9852931615667502,0.9853041394328147,52,True,False,True,72
exp3,56,5,0.75,1e-07,,2,4,4,4,GPID/Tilde-PID,Original covariance (native start),0.7886030357926266,1.1275423462765606,1.8107549350360366,1.6755815108367265,0.5480391645601668,0.8869784750440992,0.2405638712324606,0.1351734241993101,1.6755815770295244,0.5480392307529638,0.8869785412368978,0.2405638050396628,0.1351733580065122,6.61927979095367e-08,6.619279702135827e-08,6.619279857567051e-08,-6.619279779851439e-08,-6.61927979095367e-08,1.6755815108367276,1.1102230246251565e-15,0.8265418937939324,0.17345810620606744,4,2.1658447265498064e-15,6.36752557093182e-16,9.207892192743756e-16,1.7763568394002505e-15,8.881784197001252e-16,0.13899660256297897,20.646839437201766,1.6755815264260854,18.97125791077568,35.99236033588024,1.6755815770295244,34.31677875885072,-15.203084097465103,121,120,published_objective_change,0.1247873860411346,0.8339972954168465,1.6755815286876778,20.646839437201766,120,True,False,True,86
exp3,56,5,0.75,1e-07,,2,4,4,4,GPID/Tilde-PID,Eigen-PID Gamma* start,0.7886030357926266,1.1275423462765606,1.8107549350360366,1.6755815108367265,0.5480391645601668,0.8869784750440992,0.2405638712324606,0.1351734241993101,1.6755815108367265,0.5480391645601659,0.8869784750440999,0.2405638712324607,0.1351734241993101,0.0,-8.881784197001252e-16,6.661338147750939e-16,1.1102230246251565e-16,0.0,1.6755815108367276,1.1102230246251565e-15,0.8265418937939324,0.17345810620606744,4,2.1658447265498064e-15,6.36752557093182e-16,9.207892192743756e-16,1.7763568394002505e-15,8.881784197001252e-16,0.13899660256297897,1.6755814602219445,1.6755814602219445,0.0,1.6755815108367265,1.6755815108367265,0.0,9.38056532295839e-06,35,34,published_objective_change,0.043932890985161066,0.8265418937939324,1.6755814602219445,1.6755908407872675,34,True,False,True,86
exp3,56,5,0.75,1e-07,,2,4,4,4,Thin-PID,Original covariance (native start),0.7886030357926266,1.1275423462765606,1.8107549350360366,1.6755815108367265,0.5480391645601668,0.8869784750440992,0.2405638712324606,0.1351734241993101,1.6755815263134115,0.5480391800368509,0.8869784905207849,0.24056385575577566,0.13517340872262507,1.5476685044646388e-08,1.5476684156467968e-08,1.5476685710780202e-08,-1.5476684933624085e-08,-1.5476685044646388e-08,1.6755815108367276,1.1102230246251565e-15,0.8265418937939324,0.17345810620606744,4,2.1658447265498064e-15,6.36752557093182e-16,9.207892192743756e-16,1.7763568394002505e-15,8.881784197001252e-16,0.13899660256297897,50.453069602508556,1.6755815263134115,48.77748807619515,50.453069602508556,1.6755815263134115,48.77748807619515,-45.00929023659521,134,133,published_objective_change,0.04121679998934269,0.834072636881506,1.6755815303146553,50.453069602508556,133,True,False,True,86
exp3,56,5,0.75,1e-07,,2,4,4,4,Thin-PID,Eigen-PID Gamma* start,0.7886030357926266,1.1275423462765606,1.8107549350360366,1.6755815108367265,0.5480391645601668,0.8869784750440992,0.2405638712324606,0.1351734241993101,1.675581510836727,0.5480391645601663,0.8869784750441003,0.24056387123246026,0.13517342419930967,4.440892098500626e-16,-4.440892098500626e-16,1.1102230246251565e-15,-3.3306690738754696e-16,-4.440892098500626e-16,1.6755815108367276,1.1102230246251565e-15,0.8265418937939324,0.17345810620606744,4,2.1658447265498064e-15,6.36752557093182e-16,9.207892192743756e-16,1.7763568394002505e-15,8.881784197001252e-16,0.13899660256297897,1.675581510836727,1.675581510836727,0.0,1.675581510836727,1.675581510836727,0.0,1.0456161289029708e-05,48,47,published_objective_change,0.013267850037664175,0.8265418937939324,1.675581510836727,1.675591966998016,47,True,False,True,86
exp3,56,5,0.75,1e-07,,3,4,4,4,GPID/Tilde-PID,Original covariance (native start),1.0253999146620028,1.171214325230056,1.7725600165327124,1.4442885880660314,0.27307426283597513,0.41888867340402897,0.7523256518260273,0.328271428466681,1.4442886132161663,0.27307428798611033,0.41888869855416355,0.7523256266758922,0.32827140331654614,2.5150134863594076e-08,2.5150135196660983e-08,2.515013458603832e-08,-2.515013508563868e-08,-2.5150134863594076e-08,1.444288588066034,2.6645352591003757e-15,0.7758565308439724,0.22414346915602723,4,1.1887731037050685e-15,1.2730466797971064e-15,1.499456333994478e-15,0.0,0.0,0.13781250545294574,21.22110015761436,1.4442885730528705,19.77681158456149,36.43630143280579,1.4442886132161663,34.992012819589625,-15.403910295856576,109,108,published_objective_change,0.14896789705380797,0.8261228335356791,1.4442885754512644,21.22110015761436,108,True,False,True,74
exp3,56,5,0.75,1e-07,,3,4,4,4,GPID/Tilde-PID,Eigen-PID Gamma* start,1.0253999146620028,1.171214325230056,1.7725600165327124,1.4442885880660314,0.27307426283597513,0.41888867340402897,0.7523256518260273,0.328271428466681,1.4442885880660312,0.27307426283597525,0.41888867340402847,0.7523256518260273,0.3282714284666812,-2.220446049250313e-16,1.1102230246251565e-16,-4.996003610813204e-16,0.0,2.220446049250313e-16,1.444288588066034,2.6645352591003757e-15,0.7758565308439724,0.22414346915602723,4,1.1887731037050685e-15,1.2730466797971064e-15,1.499456333994478e-15,0.0,0.0,0.13781250545294574,1.4442885479076049,1.4442885479076049,0.0,1.4442885880660312,1.4442885880660312,0.0,1.2430739128488355e-05,35,34,published_objective_change,0.04264712310396135,0.7758565308439724,1.4442885479076049,1.4443009786467333,34,True,False,True,74
exp3,56,5,0.75,1e-07,,3,4,4,4,Thin-PID,Original covariance (native start),1.0253999146620028,1.171214325230056,1.7725600165327124,1.4442885880660314,0.27307426283597513,0.41888867340402897,0.7523256518260273,0.328271428466681,1.4442885907294578,0.27307426549940184,0.41888867606745506,0.7523256491626007,0.32827142580325464,2.66342636834338e-09,2.6634267014102875e-09,2.663426090787624e-09,-2.663426590387985e-09,-2.66342636834338e-09,1.444288588066034,2.6645352591003757e-15,0.7758565308439724,0.22414346915602723,4,1.1887731037050685e-15,1.2730466797971064e-15,1.499456333994478e-15,0.0,0.0,0.13781250545294574,50.14549491085429,1.4442885907294578,48.70120632012483,50.14549491085429,1.4442885907294578,48.70120632012483,-44.32827594624956,121,120,published_objective_change,0.03539521899074316,0.8261032264879076,1.444288591017201,50.14549491085429,120,True,False,True,65
exp3,56,5,0.75,1e-07,,3,4,4,4,Thin-PID,Eigen-PID Gamma* start,1.0253999146620028,1.171214325230056,1.7725600165327124,1.4442885880660314,0.27307426283597513,0.41888867340402897,0.7523256518260273,0.328271428466681,1.4442885880660319,0.2730742628359759,0.41888867340402913,0.7523256518260266,0.32827142846668056,4.440892098500626e-16,7.771561172376096e-16,1.6653345369377348e-16,-6.661338147750939e-16,-4.440892098500626e-16,1.444288588066034,2.6645352591003757e-15,0.7758565308439724,0.22414346915602723,4,1.1887731037050685e-15,1.2730466797971064e-15,1.499456333994478e-15,0.0,0.0,0.13781250545294574,1.4442885880660319,1.4442885880660319,0.0,1.4442885880660319,1.4442885880660319,0.0,1.4220143880194769e-05,56,55,published_objective_change,0.014979671919718385,0.7758565308439724,1.4442885880660319,1.444302808209912,55,True,False,True,65
exp3,56,5,0.75,1e-07,,4,4,4,4,GPID/Tilde-PID,Original covariance (native start),0.9427573542826732,1.197897030874297,1.9896847003702811,1.8848406377355973,0.6869436068613006,0.9420832834529236,0.25581374742137303,0.10484406263468382,1.8848406441895937,0.6869436133152966,0.9420832899069206,0.25581374096737663,0.10484405618068737,6.453996448385624e-09,6.453996004296414e-09,6.453997003497136e-09,-6.4539963928744726e-09,-6.453996448385624e-09,1.884840637735596,-1.3322676295501878e-15,0.3576660355650798,0.6423339644349203,4,1.1634790788269308e-15,5.141725940556547e-16,4.791106545011135e-16,1.5543122344752192e-15,8.881784197001252e-16,0.4511752889124524,22.952654681961906,1.8848405839141853,21.06781409804772,38.18224862270703,1.8848406441895937,36.297407978517434,-15.186574722714742,109,108,published_objective_change,0.15484190406277776,0.5435797408204642,1.8848405853094523,22.952654681961906,108,True,False,True,73
exp3,56,5,0.75,1e-07,,4,4,4,4,GPID/Tilde-PID,Eigen-PID Gamma* start,0.9427573542826732,1.197897030874297,1.9896847003702811,1.8848406377355973,0.6869436068613006,0.9420832834529236,0.25581374742137303,0.10484406263468382,1.8848406377355977,0.6869436068613006,0.9420832834529246,0.25581374742137264,0.10484406263468338,4.440892098500626e-16,0.0,9.992007221626409e-16,-3.885780586188048e-16,-4.440892098500626e-16,1.884840637735596,-1.3322676295501878e-15,0.3576660355650798,0.6423339644349203,4,1.1634790788269308e-15,5.141725940556547e-16,4.791106545011135e-16,1.5543122344752192e-15,8.881784197001252e-16,0.4511752889124524,1.8848405774592483,1.8848405774592483,0.0,1.8848406377355977,1.8848406377355977,0.0,7.78321212902e-06,36,35,published_objective_change,0.052288409089669585,0.3576660355650798,1.8848405774592483,1.8848483606713773,35,True,False,True,73
exp3,56,5,0.75,1e-07,,4,4,4,4,Thin-PID,Original covariance (native start),0.9427573542826732,1.197897030874297,1.9896847003702811,1.8848406377355973,0.6869436068613006,0.9420832834529236,0.25581374742137303,0.10484406263468382,1.8848406390935675,0.6869436082192704,0.9420832848108943,0.2558137460634029,0.10484406127671364,1.35797018074868e-09,1.35796973665947e-09,1.3579707358601922e-09,-1.3579701252375287e-09,-1.35797018074868e-09,1.884840637735596,-1.3322676295501878e-15,0.3576660355650798,0.6423339644349203,4,1.1634790788269308e-15,5.141725940556547e-16,4.791106545011135e-16,1.5543122344752192e-15,8.881784197001252e-16,0.4511752889124524,50.18101048395357,1.8848406390935675,48.29616984486,50.18101048395357,1.8848406390935675,48.29616984486,-42.41488969489972,119,118,published_objective_change,0.04184764204546809,0.5436298526300412,1.8848406391205883,50.18101048395357,118,True,False,True,72
exp3,56,5,0.75,1e-07,,4,4,4,4,Thin-PID,Eigen-PID Gamma* start,0.9427573542826732,1.197897030874297,1.9896847003702811,1.8848406377355973,0.6869436068613006,0.9420832834529236,0.25581374742137303,0.10484406263468382,1.8848406377355975,0.6869436068613004,0.9420832834529244,0.25581374742137286,0.1048440626346836,2.220446049250313e-16,-2.220446049250313e-16,7.771561172376096e-16,-1.6653345369377348e-16,-2.220446049250313e-16,1.884840637735596,-1.3322676295501878e-15,0.3576660355650798,0.6423339644349203,4,1.1634790788269308e-15,5.141725940556547e-16,4.791106545011135e-16,1.5543122344752192e-15,8.881784197001252e-16,0.4511752889124524,1.8848406377355975,1.8848406377355975,0.0,1.8848406377355975,1.8848406377355975,0.0,6.78844075530094e-06,47,46,published_objective_change,0.014483826933428645,0.3576660355650798,1.8848406377355975,1.8848474261763528,46,True,False,True,72
exp3,56,5,0.75,1e-07,,0,8,8,8,GPID/Tilde-PID,Original covariance (native start),1.8933384153461672,2.168824969994051,3.6443215774371045,3.213938238212436,1.045113268218384,1.3205998228662699,0.8482251471277823,0.4303833392246683,3.2139383087771667,1.0451133387831155,1.3205998934309995,0.8482250765630517,0.4303832686599378,7.056473050326417e-08,7.05647316134872e-08,7.056472961508575e-08,-7.056473061428647e-08,-7.056473050326417e-08,3.2139382382124313,-4.884981308350689e-15,0.9302149274444648,0.06978507255553534,8,2.0237187203627264e-15,1.1796535200733375e-15,1.0844840054977903e-15,4.440892098500626e-15,3.774758283725532e-15,0.09870491010884544,41.733083813249614,3.2139382024108287,38.519145610838784,72.49099514972808,3.2139383087771667,69.2770568409509,-30.946011894765938,131,130,published_objective_change,1.1831759698688984,0.9360773965413935,3.2139382172942637,41.733083813249614,130,True,False,True,84
exp3,56,5,0.75,1e-07,,0,8,8,8,GPID/Tilde-PID,Eigen-PID Gamma* start,1.8933384153461672,2.168824969994051,3.6443215774371045,3.213938238212436,1.045113268218384,1.3205998228662699,0.8482251471277823,0.4303833392246683,3.2139382382124357,1.0451132682183846,1.3205998228662685,0.8482251471277826,0.43038333922466876,-4.440892098500626e-16,6.661338147750939e-16,-1.3322676295501878e-15,3.3306690738754696e-16,4.440892098500626e-16,3.2139382382124313,-4.884981308350689e-15,0.9302149274444648,0.06978507255553534,8,2.0237187203627264e-15,1.1796535200733375e-15,1.0844840054977903e-15,4.440892098500626e-15,3.774758283725532e-15,0.09870491010884544,3.213938131855316,3.213938131855316,0.0,3.2139382382124357,3.2139382382124357,0.0,6.9324687379968e-05,47,46,published_objective_change,0.4459386009257287,0.9302149274444648,3.213938131855316,3.21401344739414,46,True,False,True,84
exp3,56,5,0.75,1e-07,,0,8,8,8,Thin-PID,Original covariance (native start),1.8933384153461672,2.168824969994051,3.6443215774371045,3.213938238212436,1.045113268218384,1.3205998228662699,0.8482251471277823,0.4303833392246683,3.213938245595977,1.045113275601926,1.3205998302498099,0.8482251397442413,0.4303833318411274,7.383540889804863e-09,7.383542000027887e-09,7.383540001626443e-09,-7.383541000827165e-09,-7.383540889804863e-09,3.2139382382124313,-4.884981308350689e-15,0.9302149274444648,0.06978507255553534,8,2.0237187203627264e-15,1.1796535200733375e-15,1.0844840054977903e-15,4.440892098500626e-15,3.774758283725532e-15,0.09870491010884544,96.60963657028316,3.213938245595977,93.39569832468717,96.60963657028316,3.213938245595977,93.39569832468717,-85.82253068331809,150,149,published_objective_change,0.08456930401735008,0.9360449227647388,3.213938248527804,96.60963657028316,149,True,False,True,85
exp3,56,5,0.75,1e-07,,0,8,8,8,Thin-PID,Eigen-PID Gamma* start,1.8933384153461672,2.168824969994051,3.6443215774371045,3.213938238212436,1.045113268218384,1.3205998228662699,0.8482251471277823,0.4303833392246683,3.213938238212437,1.045113268218386,1.3205998228662699,0.8482251471277813,0.4303833392246674,8.881784197001252e-16,1.9984014443252818e-15,0.0,-9.992007221626409e-16,-8.881784197001252e-16,3.2139382382124313,-4.884981308350689e-15,0.9302149274444648,0.06978507255553534,8,2.0237187203627264e-15,1.1796535200733375e-15,1.0844840054977903e-15,4.440892098500626e-15,3.774758283725532e-15,0.09870491010884544,3.213938238212437,3.213938238212437,0.0,3.213938238212437,3.213938238212437,0.0,8.002089103609222e-05,65,64,published_objective_change,0.024131324142217636,0.9302149274444648,3.213938238212437,3.214018259103473,64,True,False,True,85
exp3,56,5,0.75,1e-07,,1,8,8,8,GPID/Tilde-PID,Original covariance (native start),2.325603987138466,2.20746247751435,4.013697832269283,3.506180245972626,1.2987177684582774,1.1805762588341586,1.0268862186801901,0.5075175862966574,3.506180352782548,1.2987178752681983,1.180576365644082,1.0268861118702675,0.5075174794867352,1.068099222401031e-07,1.0680992090783548e-07,1.0680992335032613e-07,-1.0680992268419232e-07,-1.068099222401031e-07,3.5061802459726263,4.440892098500626e-16,0.9420750203790863,0.057924979620913544,8,2.051610028591576e-15,7.902710657166635e-16,7.863178912230167e-16,5.10702591327572e-15,1.9984014443252818e-15,0.20674319660761442,44.92194840206722,3.506180221563111,41.41576818050411,76.27339301396171,3.506180352782548,72.76721266117916,-31.71442521486646,143,142,published_objective_change,1.2362024469766766,0.9587040318743015,3.506180248768515,44.92194840206722,142,True,False,True,95
exp3,56,5,0.75,1e-07,,1,8,8,8,GPID/Tilde-PID,Eigen-PID Gamma* start,2.325603987138466,2.20746247751435,4.013697832269283,3.506180245972626,1.2987177684582774,1.1805762588341586,1.0268862186801901,0.5075175862966574,3.506180245972626,1.298717768458276,1.1805762588341597,1.0268862186801897,0.5075175862966574,0.0,-1.3322676295501878e-15,1.1102230246251565e-15,-4.440892098500626e-16,0.0,3.5061802459726263,4.440892098500626e-16,0.9420750203790863,0.057924979620913544,8,2.051610028591576e-15,7.902710657166635e-16,7.863178912230167e-16,5.10702591327572e-15,1.9984014443252818e-15,0.20674319660761442,3.5061801147569707,3.5061801147569707,0.0,3.506180245972626,3.506180245972626,0.0,0.0001268185677929523,48,47,published_objective_change,0.374931228114292,0.9420750203790863,3.5061801147569707,3.5063069333247636,47,True,False,True,95
exp3,56,5,0.75,1e-07,,1,8,8,8,Thin-PID,Original covariance (native start),2.325603987138466,2.20746247751435,4.013697832269283,3.506180245972626,1.2987177684582774,1.1805762588341586,1.0268862186801901,0.5075175862966574,3.5061802660404213,1.2987177885260714,1.1805762789019552,1.0268861986123943,0.507517566228862,2.006779542540471e-08,2.006779409313708e-08,2.0067796535627735e-08,-2.006779586949392e-08,-2.006779542540471e-08,3.5061802459726263,4.440892098500626e-16,0.9420750203790863,0.057924979620913544,8,2.051610028591576e-15,7.902710657166635e-16,7.863178912230167e-16,5.10702591327572e-15,1.9984014443252818e-15,0.20674319660761442,100.16223330499213,3.5061802660404213,96.65605303895171,100.16223330499213,3.5061802660404213,96.65605303895171,-86.95466343322958,167,166,published_objective_change,0.08933200407773256,0.958684965729997,3.5061802669561093,100.16223330499213,166,True,False,True,102
exp3,56,5,0.75,1e-07,,1,8,8,8,Thin-PID,Eigen-PID Gamma* start,2.325603987138466,2.20746247751435,4.013697832269283,3.506180245972626,1.2987177684582774,1.1805762588341586,1.0268862186801901,0.5075175862966574,3.506180245972624,1.2987177684582742,1.180576258834158,1.0268862186801915,0.5075175862966592,-1.7763568394002505e-15,-3.1086244689504383e-15,-6.661338147750939e-16,1.3322676295501878e-15,1.7763568394002505e-15,3.5061802459726263,4.440892098500626e-16,0.9420750203790863,0.057924979620913544,8,2.051610028591576e-15,7.902710657166635e-16,7.863178912230167e-16,5.10702591327572e-15,1.9984014443252818e-15,0.20674319660761442,3.506180245972624,3.506180245972624,0.0,3.506180245972624,3.506180245972624,0.0,0.0001540803565305282,65,64,published_objective_change,0.021079401019960642,0.9420750203790863,3.506180245972624,3.5063343263291546,64,True,False,True,102
exp3,56,5,0.75,1e-07,,2,8,8,8,GPID/Tilde-PID,Original covariance (native start),2.1346820375769964,2.232079656216148,3.904951527706453,3.385085141923674,1.1530054857075271,1.2504031043466766,0.9816765518694702,0.519866385782779,3.385085180246768,1.15300552403062,1.2504031426697715,0.9816765135463763,0.519866347459685,3.832309403151157e-08,3.832309292128855e-08,3.832309491968999e-08,-3.832309392048927e-08,-3.832309403151157e-08,3.3850851419236747,8.881784197001252e-16,0.939968442430793,0.06003155756920635,8,9.917223787825632e-16,9.110207013871993e-16,6.793629477033073e-16,4.6629367034256575e-15,2.220446049250313e-16,0.27118978724908077,43.70260820918516,3.3850850633776823,40.31752314580748,73.97483896624202,3.385085180246768,70.58975378599526,-31.75504328141394,124,123,published_objective_change,1.0102030709385872,0.9446612087107753,3.385085103879215,43.70260820918516,123,True,False,True,75
exp3,56,5,0.75,1e-07,,2,8,8,8,GPID/Tilde-PID,Eigen-PID Gamma* start,2.1346820375769964,2.232079656216148,3.904951527706453,3.385085141923674,1.1530054857075271,1.2504031043466766,0.9816765518694702,0.519866385782779,3.385085141923674,1.153005485707526,1.2504031043466775,0.9816765518694703,0.519866385782779,0.0,-1.1102230246251565e-15,8.881784197001252e-16,1.1102230246251565e-16,0.0,3.3850851419236747,8.881784197001252e-16,0.939968442430793,0.06003155756920635,8,9.917223787825632e-16,9.110207013871993e-16,6.793629477033073e-16,4.6629367034256575e-15,2.220446049250313e-16,0.27118978724908077,3.3850850250579443,3.3850850250579443,0.0,3.385085141923674,3.385085141923674,0.0,9.006184285009766e-05,49,48,published_objective_change,0.49801562796346843,0.939968442430793,3.3850850250579443,3.3851750869007944,48,True,False,True,75
exp3,56,5,0.75,1e-07,,2,8,8,8,Thin-PID,Original covariance (native start),2.1346820375769964,2.232079656216148,3.904951527706453,3.385085141923674,1.1530054857075271,1.2504031043466766,0.9816765518694702,0.519866385782779,3.385085146048768,1.15300548983262,1.2504031084717715,0.9816765477443763,0.519866381657685,4.125094044127309e-09,4.125092933904284e-09,4.1250949323057284e-09,-4.125093933105006e-09,-4.125094044127309e-09,3.3850851419236747,8.881784197001252e-16,0.939968442430793,0.06003155756920635,8,9.917223787825632e-16,9.110207013871993e-16,6.793629477033073e-16,4.6629367034256575e-15,2.220446049250313e-16,0.27118978724908077,99.75275401272364,3.385085146048768,96.36766886667488,99.75275401272364,3.385085146048768,96.36766886667488,-87.80514617917282,142,141,published_objective_change,0.11193088907748461,0.9446813636675184,3.3850851470276035,99.75275401272364,141,True,False,True,77
exp3,56,5,0.75,1e-07,,2,8,8,8,Thin-PID,Eigen-PID Gamma* start,2.1346820375769964,2.232079656216148,3.904951527706453,3.385085141923674,1.1530054857075271,1.2504031043466766,0.9816765518694702,0.519866385782779,3.385085141923674,1.153005485707526,1.2504031043466775,0.9816765518694703,0.519866385782779,0.0,-1.1102230246251565e-15,8.881784197001252e-16,1.1102230246251565e-16,0.0,3.3850851419236747,8.881784197001252e-16,0.939968442430793,0.06003155756920635,8,9.917223787825632e-16,9.110207013871993e-16,6.793629477033073e-16,4.6629367034256575e-15,2.220446049250313e-16,0.27118978724908077,3.385085141923674,3.385085141923674,0.0,3.385085141923674,3.385085141923674,0.0,0.00016428267401202845,65,64,published_objective_change,0.020628116792067885,0.939968442430793,3.385085141923674,3.385249424597686,64,True,False,True,77
exp3,56,5,0.75,1e-07,,3,8,8,8,GPID/Tilde-PID,Original covariance (native start),2.353526633822773,2.250454373991601,4.133272562719692,3.508897551551012,1.2584431775594105,1.1553709177282403,1.0950834562633616,0.6243750111686799,3.5088976717522904,1.2584432977606892,1.1553710379295175,1.0950833360620837,0.6243748909674016,1.2020127826417593e-07,1.2020127870826514e-07,1.202012771539529e-07,-1.2020127782008672e-07,-1.2020127826417593e-07,3.508897551551015,2.6645352591003757e-15,0.9430790770709852,0.05692092292901511,8,1.2780446837100277e-15,6.680293925988095e-16,8.077178236372914e-16,4.440892098500626e-15,0.0,0.16279008085718624,42.109650375152974,3.508897550602876,38.6007528245501,73.4659549340653,3.5088976717522904,69.957057262313,-30.75809639650684,127,126,published_objective_change,1.1311785879079252,0.956686148693655,3.5088975581374897,42.109650375152974,126,True,False,True,79
exp3,56,5,0.75,1e-07,,3,8,8,8,GPID/Tilde-PID,Eigen-PID Gamma* start,2.353526633822773,2.250454373991601,4.133272562719692,3.508897551551012,1.2584431775594105,1.1553709177282403,1.0950834562633616,0.6243750111686799,3.5088975515510135,1.2584431775594123,1.1553709177282405,1.0950834562633607,0.6243750111686786,1.3322676295501878e-15,1.7763568394002505e-15,2.220446049250313e-16,-8.881784197001252e-16,-1.3322676295501878e-15,3.508897551551015,2.6645352591003757e-15,0.9430790770709852,0.05692092292901511,8,1.2780446837100277e-15,6.680293925988095e-16,8.077178236372914e-16,4.440892098500626e-15,0.0,0.16279008085718624,3.508897430409172,3.508897430409172,0.0,3.5088975515510135,3.5088975515510135,0.0,8.979033620715171e-05,48,47,published_objective_change,0.44995635002851486,0.9430790770709852,3.508897430409172,3.508987220745379,47,True,False,True,79
exp3,56,5,0.75,1e-07,,3,8,8,8,Thin-PID,Original covariance (native start),2.353526633822773,2.250454373991601,4.133272562719692,3.508897551551012,1.2584431775594105,1.1553709177282403,1.0950834562633616,0.6243750111686799,3.5088975667619082,1.258443192770307,1.1553709329391353,1.095083441052466,0.6243749959577838,1.521089609823889e-08,1.52108965423281e-08,1.5210894988015866e-08,-1.521089565414968e-08,-1.521089609823889e-08,3.508897551551015,2.6645352591003757e-15,0.9430790770709852,0.05692092292901511,8,1.2780446837100277e-15,6.680293925988095e-16,8.077178236372914e-16,4.440892098500626e-15,0.0,0.16279008085718624,96.9894896860531,3.5088975667619082,93.4805921192912,96.9894896860531,3.5088975667619082,93.4805921192912,-85.63789573740944,148,147,published_objective_change,0.09982207999564707,0.9566839151362966,3.5088975667619082,96.9894896860531,147,True,False,True,81
