row_model,RN101_clip,RN50_clip,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-DeepClusterV2-2x224_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SwAV-BS4096-2x224_selfsupervised,coat_lite_tiny_classification,convit_base_classification,convnext_base_classification,crossvit_base_240_classification,cspresnet50_classification,deit_base_patch16_224_classification,dino_resnet50_selfsupervised,dino_vitb16_selfsupervised,eca_nfnet_l0_classification,ghostnet_100_classification,hardcorenas_f_classification,jx_nest_tiny_classification,levit_128_classification,mobilenetv3_large_100_classification,nf_resnet50_classification,pit_ti_224_classification,resnet50_classification,semnasnet_100_classification,swin_large_patch4_window7_224_classification,tnt_s_patch16_224_classification,visformer_small_classification,vit_base_patch16_224_classification,vit_base_patch32_224_classification,xcit_nano_12_p16_224_classification,xcit_nano_12_p8_224_classification
levit_128_classification,0.1839303453324241,0.1154084005299012,0.9855865724212408,0.1032887350599827,0.4529302539065698,0.5281265018754882,0.2557604982115968,0.2008204932366002,0.0313880675360636,0.214325698257749,0.0,0.1231246290617855,0.280097309678613,0.1045294735268145,0.0170046128843628,0.929518737215452,0.0,0.4119470802719798,0.6161308522029563,0.0,0.0,0.3818971313000689,0.8923691268124738,0.1794966321549269,0.3233828217774652,0.4372425911068918,0.4625389611915516,0.4153930432254196,0.0829500815919335,0.3693182685134974,0.4020198467716973,0.5575756818991957,0.481477292718611
mobilenetv3_large_100_classification,0.1755378796560807,0.1633436959257244,1.1722766449155904,0.1458824918233157,0.5012891738040013,0.6701555341859411,0.356563070210643,0.4456522839250709,0.1037916954190762,0.2940570539577951,0.0534081481647641,0.292801304507722,0.2871750362879925,0.3220702048384609,0.0,1.1215499273760017,0.0,0.0789938530938982,0.3709196490505402,0.1895708841359873,0.3640001582361432,0.0,0.7784264666706147,0.3250382308710327,0.330282112710293,0.3237511595900475,0.3474340230998942,0.4499711571137865,0.2348459314667463,0.4986484647053437,0.4576541059339956,0.6145159243730633,0.5133109640941536
nf_resnet50_classification,0.0,0.0,0.6596833463643703,0.0,0.171808675493077,0.1997987651832984,0.0,0.0239966130007536,0.0,0.0498700732454562,0.0,0.0,0.0,0.0347682846873151,0.0,0.5901915537489932,0.0,0.0844176015945787,0.2587813416195619,0.0,0.096045687077928,0.0,0.0,0.0937960923124494,0.0032217417272235,0.0808897709303488,0.0797738732260073,0.1069222445081221,0.0163515295923053,0.1132722018422551,0.0996229706079043,0.2568756775455867,0.1268107949668246
pit_ti_224_classification,0.2535913860392176,0.1602811897504859,1.031188306455986,0.0291024581191665,0.302373283845788,0.4993582033536974,0.2638886005354042,0.2465104769155983,0.0,0.0494484351209267,0.0,0.0523583982466915,0.3811592677396218,0.0628389408158121,0.0,1.2466517791984382,0.0,0.4278721195400292,0.5176197287596755,0.0,0.2250983661896768,0.388536937969711,0.9357212660817398,0.0,0.3579303507851001,0.4469318047331319,0.4404515577681707,0.2739454756772117,0.0,0.2791668978687074,0.3675909294868686,0.4012696241220324,0.3175807359759286
resnet50_classification,0.0,0.0,0.9152479500544493,0.0,0.2179803683630616,0.4091679147011948,0.1027660521967854,0.1077479573666444,0.0,0.095325093506787,0.0,0.0821045315798603,0.0066785741437263,0.0904869303259259,0.0,0.9370507432846528,0.0,0.1747499071727816,0.3734330114788715,0.0,0.0941135087087019,0.1189097727054573,0.5702758683930007,0.0830593036815887,0.0,0.1991415931054119,0.2925740851861889,0.2627946985855081,0.0,0.2263397439668759,0.226814269575251,0.330437125710457,0.2739268958417282
semnasnet_100_classification,0.0,0.0,0.8604279527413761,0.0,0.2586139382839354,0.3978061435905813,0.1192881553675686,0.1123334375113094,0.0,0.0329783780347714,0.0,0.0,0.0365042509265505,0.0240767356022244,0.0,0.8076055981584798,0.0,0.0971425808169383,0.2097329680762092,0.0,0.0955944584529184,0.0,0.535565078010916,0.0596819380444086,0.0867627735202001,0.0,0.1030528574929814,0.1534001975263343,0.0,0.1980887733394301,0.1733305468464312,0.3389662200754424,0.2509378043361767
swin_large_patch4_window7_224_classification,0.3161604466047869,0.3484896558797352,1.331617547575016,0.3888196883181232,0.6646834237882242,0.8080286140167514,0.5134857533361163,0.561492048652525,0.221462813321307,0.364566185413488,0.2409360191511833,0.3653384066655771,0.4943487085192606,0.3713903314198861,0.2169328595383026,1.266563097504088,0.0228990614262292,0.5099431315035252,0.6178890206961816,0.247237041969254,0.5136180941458877,0.4164101291181588,0.927176445914884,0.4459289566877649,0.5729225312092865,0.4957801231012908,0.0,0.4946992197457147,0.2753200037842553,0.5953433385596147,0.5892116566838475,0.6778931491482583,0.5978561779579925
tnt_s_patch16_224_classification,0.1137110637344873,0.0634264461264431,0.8647335301026411,0.0170031970614772,0.2619590481056919,0.3267424762762836,0.1050040043837583,0.0963897375878675,0.0,0.0,0.0,0.0,0.2073098074453936,0.0,0.0,0.9737797464736868,0.0,0.3081497484936575,0.3813749641901047,0.0,0.1870493015829666,0.239524388535262,0.6749019426002096,0.0,0.2637202700118166,0.2667045885378547,0.2152763451489177,0.0,0.0,0.1418991519782562,0.1850109407396569,0.2348513338054596,0.1577336352441882
visformer_small_classification,0.3799050828365553,0.2925155030156823,1.264534012668462,0.2012329386624154,0.5357189900582506,0.7327039095661716,0.4591160144446382,0.4446277399565908,0.069571378593026,0.1807239635158781,0.1122497340072756,0.2247297658887515,0.5420301966134655,0.2062228770444658,0.0325243753172657,1.3014680283290545,0.0317014083527791,0.5734133023340489,0.6362665386512507,0.0,0.3618975218391602,0.5316903447778936,1.0916224095740723,0.2333457062124715,0.5082167533159847,0.6205955729011947,0.5031883110771407,0.5072911818896744,0.0,0.4988462695510076,0.5826013444382712,0.6340258846100228,0.4824296656970421
vit_base_patch16_224_classification,0.08896671379593,0.0,0.7999686956942869,0.0,0.2482604546935807,0.3583728912376003,0.0903055958264564,0.0408508251255224,0.0,0.0,0.0,0.0,0.1709392742103288,0.0,0.0,0.903157886262952,0.0,0.3300061322004382,0.4621844235450805,0.0,0.1494194392097112,0.2966466084654859,0.6896968122730094,0.0136663345301624,0.2357102277318512,0.3198380766896171,0.3243653763014844,0.1503440643169211,0.0,0.0,0.0930685683938747,0.3707920769854773,0.2479582179447153
