row_model,RN101_clip,RN50_clip,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-DeepClusterV2-2x224_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SwAV-BS4096-2x224_selfsupervised,coat_lite_tiny_classification,convit_base_classification,convnext_base_classification,crossvit_base_240_classification,cspresnet50_classification,deit_base_patch16_224_classification,dino_resnet50_selfsupervised,dino_vitb16_selfsupervised,eca_nfnet_l0_classification,ghostnet_100_classification,hardcorenas_f_classification,jx_nest_tiny_classification,levit_128_classification,mobilenetv3_large_100_classification,nf_resnet50_classification,pit_ti_224_classification,resnet50_classification,semnasnet_100_classification,swin_large_patch4_window7_224_classification,tnt_s_patch16_224_classification,visformer_small_classification,vit_base_patch16_224_classification,vit_base_patch32_224_classification,xcit_nano_12_p16_224_classification,xcit_nano_12_p8_224_classification
convnext_base_classification,0.6037765049643022,0.5758696839602218,0.4592836364732227,0.5112857992178119,0.3745682129895682,0.4742513257483995,0.4765396548778202,0.3773345907216363,0.5681814908630756,0.5757845495781613,0.0,0.49965015669114,0.4425647359530709,0.4317614935318996,0.5841594961329433,0.6161972127371538,0.5868653809923856,0.6544980930647837,0.5762796641974663,0.5258632915466741,0.505445872597635,0.6315485061996391,0.4144843594399336,0.4973291330887992,0.4476961566598278,0.464556800722443,0.6152251029832758,0.4451518431450143,0.5323612955193235,0.4035252118417887,0.4109370845044999,0.5474557954007757,0.5875962182229975
crossvit_base_240_classification,0.6040330888329573,0.5906542549620442,0.4297361280581606,0.5590234821963804,0.5765511782798409,0.4875329537503754,0.5249763768527336,0.5356233615801731,0.5620881895392751,0.513690913104127,0.49965015669114,0.0,0.5524816634504042,0.4185036298506537,0.5671285292831101,0.5772914362908832,0.6090728236714487,0.6457573363061266,0.5818481160613871,0.4534002559963292,0.5326072681510672,0.6016549553852979,0.5362949221947586,0.5660857482454018,0.5870040620310251,0.5157934176684726,0.588639722890191,0.4133330308465615,0.5294988662435971,0.4029037944725004,0.5189776436698299,0.5889249133813781,0.539492229143888
cspresnet50_classification,0.5606901306309711,0.4540993239114277,0.5925449322673773,0.5662646877984976,0.5666604739163121,0.5820890724464158,0.5526755909673113,0.5476282288381968,0.6099802158070737,0.5415754647306095,0.4425647359530709,0.5524816634504042,0.0,0.5671522282468038,0.574782417039871,0.6413634752040496,0.5874782832874361,0.6483360376497806,0.6146414245296166,0.5835672058416153,0.6441324908747745,0.608425541553336,0.4982223531766863,0.5562205380777403,0.5588758997605652,0.6537698508539966,0.5972353261086223,0.5450229236475401,0.6116417536127896,0.5733950497331026,0.5747085364032651,0.6504656745839048,0.5704671709955287
deit_base_patch16_224_classification,0.6312288869507787,0.5665608794757171,0.4205032166226043,0.5267369347304012,0.5453746601423619,0.4552194486483376,0.4800531364753615,0.4897722326937863,0.5297627602273867,0.4755972449997827,0.4317614935318996,0.4185036298506537,0.5671522282468038,0.0,0.4688428212835944,0.6072254345453931,0.5816754489460658,0.6670518596117061,0.5636818603648566,0.3034649530699651,0.5291890298462922,0.629413312910029,0.5574241019912938,0.5297441246512431,0.5566319343842343,0.5781064172077084,0.6197007737853761,0.3583810242488487,0.498739996113656,0.435109894116942,0.5113056655524923,0.5937072209455652,0.5409251370913442
dino_resnet50_selfsupervised,0.7030362075244492,0.6085092974810955,0.4170626341242149,0.3542045303644885,0.2745870330574425,0.3330762429219831,0.387955541795649,0.4919901919870977,0.5164299532900207,0.5222593905156057,0.5841594961329433,0.5671285292831101,0.574782417039871,0.4688428212835944,0.0,0.6895570294513922,0.5527043106032616,0.6306449342130387,0.5099763197586755,0.524929647591966,0.5629327613384989,0.5948491623757128,0.4627266978653486,0.4232435828567027,0.2982966669890192,0.5391013997648342,0.6939369361390231,0.4192830949806234,0.5368378664656976,0.415648467715358,0.5233686077396147,0.4719609095251647,0.4865486005729593
dino_vitb16_selfsupervised,0.6405313352543125,0.5914859807356079,0.5942060284330744,0.6733196267681789,0.6508457474153717,0.645630634971992,0.6164894804831631,0.6430461268745065,0.6884256706362111,0.6279767226873005,0.6161972127371538,0.5772914362908832,0.6413634752040496,0.6072254345453931,0.6895570294513922,0.0,0.6519545223554335,0.6929973351895908,0.6979491134243965,0.6134688481225501,0.6104390917502842,0.6240744621846721,0.6552976040759546,0.6209432239500527,0.7319348555221339,0.6239765490891953,0.6469268822942409,0.5861733835279885,0.6448367785233104,0.6339909295242689,0.5721872804505228,0.6998936125785393,0.6179723092614076
eca_nfnet_l0_classification,0.6012711350075604,0.5635247809050394,0.4598339490094396,0.5576047204596186,0.4085378778546493,0.4515955917912979,0.5291878797740228,0.6457738306041776,0.4879350132079576,0.5697081184546118,0.5868653809923856,0.6090728236714487,0.5874782832874361,0.5816754489460658,0.5527043106032616,0.6519545223554335,0.0,0.5151646939616965,0.2910309363827208,0.5723919822824133,0.5251518335629513,0.3834263465299941,0.3439367274088747,0.4859481395135256,0.3958836870117945,0.3577275881294275,0.6133747752925629,0.462298069445457,0.5660640374916177,0.5435508802529503,0.4956964612479497,0.5583067475677455,0.5767189384649418
ghostnet_100_classification,0.651769643645296,0.6223049283471793,0.6639116574957846,0.6676848516300407,0.6758748498162452,0.6910994463484839,0.6702608463439255,0.6794879990356213,0.5913231782784152,0.6453875524493569,0.6544980930647837,0.6457573363061266,0.6483360376497806,0.6670518596117061,0.6306449342130387,0.6929973351895908,0.5151646939616965,0.0,0.6182828273630898,0.6068553150757445,0.616112642319445,0.5311211943753955,0.6222422578569153,0.6256401623653067,0.6175569539464503,0.6160284393904583,0.6016789287140982,0.6274227698204564,0.6858621827555833,0.6482804485929359,0.6039219817092176,0.6582730521500224,0.681123513386992
hardcorenas_f_classification,0.6024956786843259,0.5453056117707167,0.6075188270509662,0.6277193862226005,0.575221897536232,0.6318528280814499,0.5664777985191076,0.6406451395487949,0.4694791216424834,0.6102467909827576,0.5762796641974663,0.5818481160613871,0.6146414245296166,0.5636818603648566,0.5099763197586755,0.6979491134243965,0.2910309363827208,0.6182828273630898,0.0,0.5533173651499226,0.6026529062550781,0.5527931384403786,0.5462817008721972,0.5751319170814586,0.5891366897338681,0.553603511976716,0.5970134461660868,0.5706338072088419,0.6383597437496409,0.5836878718602128,0.5616777941561635,0.6505769014077334,0.6146156651922139
jx_nest_tiny_classification,0.6349389542715027,0.560362706204498,0.3488783209560884,0.5874568409352845,0.5039717782397393,0.4017986374966318,0.4582764506806445,0.4579210176960755,0.5499109888495592,0.4013136190865882,0.5258632915466741,0.4534002559963292,0.5835672058416153,0.3034649530699651,0.524929647591966,0.6134688481225501,0.5723919822824133,0.6068553150757445,0.5533173651499226,0.0,0.4888766561585775,0.5988604693636255,0.5462417601511662,0.4606149751398192,0.5131114558858538,0.560943921978776,0.6456763375657175,0.3780703890603076,0.5192498349811041,0.4031949731219004,0.5434705751686,0.4640869589958569,0.4750453457025365
