R²_A,R²_B,R²_AB,unique_A,unique_B,common,unexplained,suppression_strength,snr,mixing_dimension,rng_seed
0.12439703662676597,-0.006170660529272794,0.12374685170224335,0.12991751223151615,-0.0006501849245226232,-0.005520475604750177,0.8762531482977567,0.3,1.0,50,2
0.11796830324696318,-0.012664467676002,0.11247914018855917,0.12514360786456116,-0.005489163058404009,-0.007175304617597994,0.8875208598114408,0.3,1.0,100,2
0.14533477273599932,-0.033542308752084964,0.12325861671553374,0.1568009254676187,-0.022076156020465573,-0.011466152731619397,0.8767413832844663,0.3,1.0,250,2
0.16019711668586087,-0.06756196027255097,0.10715956711860353,0.17472152739115449,-0.05303754956725734,-0.01452441070529363,0.8928404328813965,0.3,1.0,500,2
0.1330964037437961,-0.15004854897796466,-0.009827312652245752,0.1402212363257189,-0.14292371639604187,-0.007124832581922796,1.0098273126522457,0.3,1.0,1000,2
0.6567528027490073,-0.20302449386000393,0.5956260542429967,0.7986505481030006,-0.06112674850601052,-0.1418977453539934,0.40437394575700325,0.3,10.0,,2
0.12130268335660094,-0.0040797537743807455,0.12726509442126555,0.1313448481956463,0.005962411064664608,-0.010042164839045353,0.8727349055787345,0.3,10.0,30,2
0.22095120890590875,-0.006145552660224993,0.22427335926841033,0.2304189119286353,0.0033221503625015802,-0.009467703022726565,0.7757266407315897,0.3,10.0,50,2
0.24216340111028245,-0.012445774803556202,0.2443309789962504,0.2567767537998066,0.0021675778859679418,-0.014613352689524156,0.7556690210037496,0.3,10.0,100,2
0.3258266732787153,-0.033673193084539886,0.3179303736388644,0.35160356672340426,-0.00789629963985089,-0.025776893444688975,0.6820696263611357,0.3,10.0,250,2
0.38794548979621435,-0.06602275226228989,0.361832198596614,0.42785495085890385,-0.026113291199600375,-0.0399094610626895,0.638167801403386,0.3,10.0,500,2
0.4276831475035833,-0.149988298035412,0.3496859524017316,0.49967425043714364,-0.07799719510185171,-0.07199110293356026,0.6503140475982684,0.3,10.0,1000,2
0.6658446793536429,-0.20295039695133157,0.6029467655440452,0.8058971624953768,-0.06289791380959764,-0.1400524831417339,0.39705323445595475,0.3,20.0,,2
0.12243084125572348,-0.004078244714671494,0.12846192201443635,0.13254016672910784,0.0060310807587128645,-0.010109325473384362,0.8715380779855637,0.3,20.0,30,2
0.2223030838877564,-0.006157272172792081,0.22567619235334874,0.23183346452614081,0.0033731084655923282,-0.009530380638384406,0.7743238076466512,0.3,20.0,50,2
0.24417978638472057,-0.012438674041844304,0.24648276557377463,0.2589214396156189,0.0023029791890540607,-0.014741653230898377,0.7535172344262253,0.3,20.0,100,2
0.3289266834073742,-0.033669787094320835,0.321275266082857,0.35494505317717784,-0.007651417324517185,-0.02601836976980365,0.6787247339171429,0.3,20.0,250,2
0.3917571248915213,-0.06598600429675788,0.3661004988314505,0.4320865031282084,-0.025656626060070797,-0.040329378236687086,0.6338995011685495,0.3,20.0,500,2
0.4328092875803258,-0.14995636861927014,0.3559335354937766,0.5058899041130467,-0.07687575208654918,-0.07308061653272097,0.6440664645062234,0.3,20.0,1000,2
0.6689677057721175,-0.20286387082034915,0.6054139618586496,0.8082778326789988,-0.06355374391346791,-0.13931012690688127,0.3945860381413504,0.3,700.0,,2
0.12284053128896119,-0.004078355163046073,0.12888697760504705,0.13296533276809314,0.006046446316085863,-0.010124801479131931,0.8711130223949529,0.3,700.0,30,2
0.2226994024024555,-0.006169154880720824,0.2260839111427179,0.2322530660234387,0.0033845087402623875,-0.0095536636209832,0.7739160888572821,0.3,700.0,50,2
0.24482741323281337,-0.012433693008452613,0.24717956580819347,0.2596132588166461,0.002352152575380101,-0.014785845583832724,0.7528204341918066,0.3,700.0,100,2
0.3299903788417148,-0.03366456170116894,0.3224197401798411,0.35608430188101003,-0.007570638661873685,-0.026093923039295253,0.6775802598201589,0.3,700.0,250,2
0.39301096643148364,-0.06596582941582164,0.3675024368694651,0.43346826628528673,-0.025508529562018545,-0.040457299853803086,0.632497563130535,0.3,700.0,500,2
0.43453156228182155,-0.14992303565101223,0.3580195027399754,0.5079425383909877,-0.07651205954184614,-0.07341097610916608,0.6419804972600246,0.3,700.0,1000,2
-0.060385529444193176,-0.200365497207998,-0.12015079383060707,0.08021470337739094,-0.0597652643864139,-0.14060023282158413,1.120150793830607,0.5,0.5,,2
0.014454604850207383,-0.004144384500321212,0.011939735667576916,0.016084120167898126,-0.0025148691826304675,-0.001629515317690745,0.9880602643324231,0.5,0.5,30,2
0.036915332091198814,-0.006366434569828275,0.03543352821866422,0.04179996278849249,-0.001481803872534597,-0.004884630697293679,0.9645664717813358,0.5,0.5,50,2
0.033952881294323216,-0.01281620773031507,0.02505241438522018,0.03786862211553525,-0.008900466909103035,-0.003915740821212033,0.9749475856147798,0.5,0.5,100,2
0.03515359243805104,-0.033476805718010295,0.00537206205609995,0.03884886777411024,-0.02978153038195109,-0.003695275336059208,0.9946279379439,0.5,0.5,250,2
0.0208100167044772,-0.06839899434860328,-0.04761397010748014,0.020785024241123135,-0.06842398681195734,2.499246335406491e-05,1.0476139701074803,0.5,0.5,500,2
-0.03767321585102764,-0.14986934449751352,-0.2177910068359182,-0.06792166233840469,-0.18011779098489056,0.03024844648737704,1.2177910068359181,0.5,0.5,1000,2
0.19273445148805235,-0.20195110987185447,0.13808610556651083,0.3400372154383653,-0.054648345921541525,-0.14730276395031294,0.8619138944334892,0.5,1.0,,2
0.040391937929398214,-0.004157605783992543,0.0399014696035835,0.044059075387576044,-0.0004904683258147163,-0.00366713745817783,0.9600985303964165,0.5,1.0,30,2
0.08821531544989498,-0.006170660529272794,0.09223702048330511,0.09840768101257791,0.004021705033410122,-0.010192365562682923,0.9077629795166949,0.5,1.0,50,2
0.09754006629955286,-0.012664467676002,0.09443638414725633,0.10710085182325833,-0.003103682152296533,-0.00956078552370547,0.9055636158527437,0.5,1.0,100,2
0.12961562303264035,-0.033542308752084964,0.10845548368684164,0.1419977924389266,-0.021160139345798704,-0.012382169406286267,0.8915445163131583,0.5,1.0,250,2
0.14390261350680628,-0.06756196027255097,0.09091615722644349,0.15847811749899446,-0.05298645628036279,-0.014575503992188182,0.9090838427735565,0.5,1.0,500,2
0.1176954788754588,-0.15004854897796466,-0.02702058276206534,0.12302796621589931,-0.14471606163752412,-0.005332487340440523,1.0270205827620653,0.5,1.0,1000,2
0.6121431373313365,-0.20302449386000393,0.5615893469080969,0.7646138407681009,-0.0505537904232396,-0.15247070343676433,0.4384106530919031,0.5,10.0,,2
0.0858233367330767,-0.0040797537743807455,0.08940610211729026,0.09348585589167101,0.0035827653842135654,-0.007662519158594311,0.9105938978827097,0.5,10.0,30,2
0.15853463151972644,-0.006145552660224993,0.16991918139440237,0.17606473405462736,0.011384549874675937,-0.01753010253490092,0.8300808186055977,0.5,10.0,50,2
0.2021513535362167,-0.012445774803556202,0.20890865401120443,0.22135442881476064,0.0067573004749877374,-0.019203075278543952,0.7910913459887956,0.5,10.0,100,2
0.29290404440247075,-0.033673193084539886,0.28723096523370373,0.3209041583182436,-0.005673079168767026,-0.02800011391577284,0.7127690347662963,0.5,10.0,250,2
0.35387141731081023,-0.06602275226228989,0.3278437785698632,0.39386653083215306,-0.026027638740947046,-0.03999511352134283,0.6721562214301369,0.5,10.0,500,2
0.3939664688343699,-0.149988298035412,0.3131388025587031,0.4631271005941151,-0.08082766627566684,-0.06916063175974516,0.6868611974412969,0.5,10.0,1000,2
0.6194469132315055,-0.20295039695133157,0.568347659446827,0.7712980563981585,-0.0510992537846785,-0.15185114316665305,0.43165234055317303,0.5,20.0,,2
0.08657186872145947,-0.004078244714671494,0.09025553685404104,0.09433378156871254,0.0036836681325815718,-0.007761912847253069,0.9097444631459589,0.5,20.0,30,2
0.15953419569396035,-0.006157272172792081,0.17100844456910497,0.17716571674189704,0.011474248875144616,-0.017631521047936694,0.8289915554308951,0.5,20.0,50,2
0.20384453764405094,-0.012438674041844304,0.2107773515975783,0.2232160256394226,0.00693281395352735,-0.019371487995371667,0.7892226484024217,0.5,20.0,100,2
0.29570337705282657,-0.033669787094320835,0.29030304490226205,0.3239728319965829,-0.005400332150564513,-0.028269454943756323,0.7096969550977379,0.5,20.0,250,2
0.35735127601793737,-0.06598600429675788,0.33177115311205063,0.3977571574088085,-0.025580122905886737,-0.040405881390871146,0.6682288468879494,0.5,20.0,500,2
0.39877713139453386,-0.14995636861927014,0.31906285079016267,0.4690192194094328,-0.07971428060437119,-0.07024208801489895,0.6809371492098373,0.5,20.0,1000,2
