model_name,layer_index,pc_index,alpha
eca_nfnet_l0_classification,134,1,259502.4211399732
eca_nfnet_l0_classification,134,2,68926.12104349695
eca_nfnet_l0_classification,134,3,68926.12104349695
eca_nfnet_l0_classification,134,4,68926.12104349695
eca_nfnet_l0_classification,134,5,107226.72220103232
eca_nfnet_l0_classification,134,6,107226.72220103232
eca_nfnet_l0_classification,134,7,166810.0537200059
eca_nfnet_l0_classification,134,8,403701.72585965495
eca_nfnet_l0_classification,134,9,166810.0537200059
eca_nfnet_l0_classification,134,10,107226.72220103232
eca_nfnet_l0_classification,134,11,107226.72220103232
eca_nfnet_l0_classification,134,12,68926.12104349695
eca_nfnet_l0_classification,134,13,259502.4211399732
eca_nfnet_l0_classification,134,14,166810.0537200059
eca_nfnet_l0_classification,134,15,107226.72220103232
eca_nfnet_l0_classification,134,16,166810.0537200059
eca_nfnet_l0_classification,134,17,166810.0537200059
eca_nfnet_l0_classification,134,18,259502.4211399732
eca_nfnet_l0_classification,134,19,166810.0537200059
eca_nfnet_l0_classification,134,20,259502.4211399732
eca_nfnet_l0_classification,134,21,166810.0537200059
eca_nfnet_l0_classification,134,22,166810.0537200059
eca_nfnet_l0_classification,134,23,166810.0537200059
eca_nfnet_l0_classification,134,24,259502.4211399732
eca_nfnet_l0_classification,134,25,166810.0537200059
eca_nfnet_l0_classification,134,26,403701.72585965495
eca_nfnet_l0_classification,134,27,166810.0537200059
eca_nfnet_l0_classification,134,28,403701.72585965495
eca_nfnet_l0_classification,134,29,259502.4211399732
eca_nfnet_l0_classification,134,30,166810.0537200059
resnet50_classification,156,1,11768.119524349991
resnet50_classification,156,2,4862.601580065353
resnet50_classification,156,3,3125.7158496882353
resnet50_classification,156,4,3125.7158496882353
resnet50_classification,156,5,4862.601580065353
resnet50_classification,156,6,7564.633275546283
resnet50_classification,156,7,4862.601580065353
resnet50_classification,156,8,18307.382802953696
resnet50_classification,156,9,4862.601580065353
resnet50_classification,156,10,4862.601580065353
resnet50_classification,156,11,7564.633275546283
resnet50_classification,156,12,3125.7158496882353
resnet50_classification,156,13,18307.382802953696
resnet50_classification,156,14,7564.633275546283
resnet50_classification,156,15,7564.633275546283
resnet50_classification,156,16,7564.633275546283
resnet50_classification,156,17,11768.119524349991
resnet50_classification,156,18,18307.382802953696
resnet50_classification,156,19,7564.633275546283
resnet50_classification,156,20,11768.119524349991
resnet50_classification,156,21,7564.633275546283
resnet50_classification,156,22,11768.119524349991
resnet50_classification,156,23,7564.633275546283
resnet50_classification,156,24,11768.119524349991
resnet50_classification,156,25,7564.633275546283
resnet50_classification,156,26,18307.382802953696
resnet50_classification,156,27,11768.119524349991
resnet50_classification,156,28,18307.382802953696
resnet50_classification,156,29,11768.119524349991
resnet50_classification,156,30,7564.633275546283
