model_1,model_2,layer_1,layer_2,subj_id,n_samples,n_components_source_1,n_components_source_2,n_components_target,pid_method,rng_seed,bias_correction,red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi
semnasnet_100_classification,swin_large_patch4_window7_224_classification,270,281,,1000,70,70,70,tilde,56,True,8.698059111408966,0.0,0.7539803695606047,1.1150342570435754,8.698059111408966,9.452039480969571,10.567073738013146
semnasnet_100_classification,jx_nest_tiny_classification,270,148,,1000,70,70,70,tilde,56,True,8.698059111408966,0.0,1.0143533974371408,1.023244308321729,8.698059111408966,9.712412508846107,10.735656817167836
semnasnet_100_classification,pit_ti_224_classification,270,207,,1000,70,70,70,tilde,56,True,8.698059111408966,0.0,0.750050459662642,1.2062850635567521,8.698059111408966,9.448109571071608,10.65439463462836
semnasnet_100_classification,vit_base_patch32_224_classification,270,218,,1000,70,70,70,tilde,56,True,8.6460283468104,0.05203076459856604,0.0,1.514035954735796,8.698059111408966,8.6460283468104,10.212095066144762
semnasnet_100_classification,vit_base_patch16_224_classification,270,197,,1000,70,70,70,tilde,56,True,8.698059111408966,0.0,0.028511576340136457,1.3680062040658072,8.698059111408966,8.726570687749103,10.09457689181491
semnasnet_100_classification,tnt_s_patch16_224_classification,270,198,,1000,70,70,70,tilde,56,True,8.552467991360121,0.1455911200488451,0.0,1.3893262423495614,8.698059111408966,8.552467991360121,10.087385353758528
semnasnet_100_classification,crossvit_base_240_classification,270,336,,1000,70,70,70,tilde,56,True,8.698059111408966,0.0,0.433164310084873,1.237773077978094,8.698059111408966,9.13122342149384,10.368996499471933
semnasnet_100_classification,deit_base_patch16_224_classification,270,205,,1000,70,70,70,tilde,56,True,8.698059111408966,0.0,0.47976046315037735,1.2070047299160933,8.698059111408966,9.177819574559344,10.384824304475437
semnasnet_100_classification,dino_vitb16_selfsupervised,270,208,,1000,70,70,70,tilde,56,True,7.447248257313483,1.2508108540954845,0.0,1.5462338954816133,8.698059111408966,7.447248257313482,10.24429300689058
cspresnet50_classification,mobilenetv3_large_100_classification,320,252,,1000,70,70,70,tilde,56,True,9.125028667183102,0.07253665065176307,0.0,1.239254782017678,9.197565317834865,9.125028667183102,10.436820099852543
cspresnet50_classification,ghostnet_100_classification,320,290,,1000,70,70,70,tilde,56,True,8.861593592949603,0.33597172488526184,0.0,1.284230444777105,9.197565317834865,8.861593592949603,10.48179576261197
cspresnet50_classification,convnext_base_classification,320,273,,1000,70,70,70,tilde,56,True,9.197565317834865,0.0,1.2500807184444866,0.7969527580223321,9.197565317834865,10.447646036279352,11.244598794301684
cspresnet50_classification,xcit_nano_12_p8_224_classification,320,266,,1000,70,70,70,tilde,56,True,8.545278451851324,0.652286865983541,0.0,1.3889232561872653,9.197565317834865,8.545278451851324,10.58648857402213
