swept_variable,swept_dimension,target_dim,source1_dim,source2_dim,method,minimum_eigenvalue,redundancy,unique_source1,unique_source2,synergy,I(source1;target),I(source2;target),"I(source1,source2;target)",runtime_seconds,max_abs_diff_vs_eigen
source1,600,50,600,55,thin_pid,0.20871215252207861,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,406.6203512640204,2.3543979850160213e-06
source1,600,50,600,55,eigen_pid,0.20871215252207861,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.8430173869710416,0.0
source1,610,50,610,55,gpid_tilde,0.20871215252207667,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,186.19964301306754,2.3543979850160213e-06
source1,610,50,610,55,thin_pid,0.20871215252207667,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,400.8130033239722,2.3543979850160213e-06
source1,610,50,610,55,eigen_pid,0.20871215252207667,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.8463452900759876,0.0
source1,620,50,620,55,gpid_tilde,0.20871215252207456,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,194.18468742002733,2.3543979850160213e-06
source1,620,50,620,55,thin_pid,0.20871215252207456,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,411.369429188082,2.3543979850160213e-06
source1,620,50,620,55,eigen_pid,0.20871215252207456,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.8560138628818095,0.0
source1,630,50,630,55,gpid_tilde,0.20871215252207873,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,194.22431599791162,2.3543979850160213e-06
source1,630,50,630,55,thin_pid,0.20871215252207873,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,409.0329885832034,2.3543979850160213e-06
source1,630,50,630,55,eigen_pid,0.20871215252207873,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.7815365369897336,0.0
