pc_index,heldout_component_variance,heldout_explained_variance_ratio,heldout_explained_variance_percent,heldout_cumulative_explained_variance_ratio,training_explained_variance_ratio
811,0.7664629,6.517573e-05,0.006517573,0.8504804,8.629507e-05
812,0.77150613,6.5604574e-05,0.0065604574,0.850546,8.611666e-05
813,0.77859366,6.6207256e-05,0.0066207256,0.8506122,8.6030675e-05
814,0.7678275,6.5291766e-05,0.0065291766,0.8506775,8.592347e-05
815,0.77570087,6.596127e-05,0.006596127,0.8507435,8.5718515e-05
816,0.7041254,5.9874892e-05,0.005987489,0.8508034,8.567414e-05
817,0.7937057,6.74923e-05,0.00674923,0.85087085,8.5517546e-05
818,0.7476764,6.357823e-05,0.0063578226,0.85093445,8.54634e-05
819,0.70920324,6.0306684e-05,0.0060306685,0.85099477,8.5292064e-05
820,0.7483688,6.3637104e-05,0.0063637104,0.8510584,8.51283e-05
821,0.7093459,6.0318813e-05,0.006031881,0.85111874,8.503847e-05
822,0.75343853,6.4068205e-05,0.0064068204,0.8511828,8.490078e-05
823,0.74286664,6.316923e-05,0.006316923,0.851246,8.487135e-05
824,0.78490937,6.674431e-05,0.006674431,0.85131276,8.4750216e-05
825,0.73813736,6.276708e-05,0.006276708,0.8513755,8.471237e-05
826,0.79054844,6.7223824e-05,0.0067223823,0.85144275,8.464961e-05
827,0.7291551,6.200328e-05,0.006200328,0.85150474,8.458565e-05
828,0.8210576,6.9818154e-05,0.006981815,0.85157454,8.447642e-05
829,0.70315623,5.979248e-05,0.0059792483,0.8516343,8.4345855e-05
830,0.71241695,6.0579958e-05,0.006057996,0.8516949,8.4193256e-05
831,0.72418755,6.158087e-05,0.006158087,0.85175645,8.413326e-05
832,0.7273998,6.185402e-05,0.006185402,0.8518183,8.399889e-05
833,0.713979,6.0712788e-05,0.006071279,0.85187906,8.3990715e-05
834,0.73588675,6.25757e-05,0.0062575703,0.85194165,8.387991e-05
835,0.73323613,6.235031e-05,0.006235031,0.852004,8.378564e-05
836,0.742008,6.309622e-05,0.0063096215,0.8520671,8.370728e-05
837,0.73921025,6.2858315e-05,0.0062858313,0.85213,8.364292e-05
838,0.7330892,6.2337815e-05,0.0062337816,0.85219234,8.358477e-05
839,0.69786865,5.9342852e-05,0.005934285,0.8522517,8.345792e-05
840,0.7358322,6.257106e-05,0.006257106,0.8523143,8.3378654e-05
841,0.7245716,6.161352e-05,0.006161352,0.8523759,8.3218234e-05
842,0.75282097,6.4015694e-05,0.0064015696,0.85243994,8.316754e-05
843,0.76659137,6.518665e-05,0.0065186652,0.85250515,8.298912e-05
844,0.7150786,6.080629e-05,0.0060806293,0.85256594,8.294587e-05
845,0.73374134,6.2393265e-05,0.0062393267,0.85262835,8.275821e-05
846,0.71539307,6.083303e-05,0.006083303,0.8526892,8.264867e-05
847,0.70181084,5.9678074e-05,0.0059678075,0.8527489,8.260801e-05
848,0.7638057,6.4949774e-05,0.0064949775,0.85281384,8.250969e-05
849,0.7293984,6.2023966e-05,0.0062023965,0.8528759,8.237392e-05
850,0.70437825,5.9896392e-05,0.005989639,0.8529358,8.231263e-05
851,0.69472426,5.907547e-05,0.005907547,0.85299486,8.222862e-05
852,0.73939025,6.2873616e-05,0.0062873615,0.85305774,8.214912e-05
853,0.77365786,6.578754e-05,0.006578754,0.85312355,8.201772e-05
854,0.62339777,5.3010266e-05,0.0053010266,0.85317653,8.199623e-05
855,0.71618235,6.0900147e-05,0.0060900147,0.85323745,8.182589e-05
856,0.7251231,6.166042e-05,0.0061660423,0.8532991,8.17933e-05
857,0.71266276,6.060086e-05,0.006060086,0.8533597,8.1743055e-05
858,0.73134947,6.218987e-05,0.006218987,0.85342187,8.167161e-05
859,0.6568634,5.5855995e-05,0.0055855997,0.8534777,8.1538565e-05
860,0.73495907,6.2496816e-05,0.0062496816,0.85354024,8.144685e-05
861,0.681596,5.7959118e-05,0.005795912,0.8535982,8.136792e-05
862,0.6915141,5.8802496e-05,0.0058802497,0.853657,8.121364e-05
863,0.7261342,6.1746396e-05,0.00617464,0.85371876,8.116115e-05
864,0.75398237,6.411445e-05,0.006411445,0.8537829,8.104345e-05
865,0.70503986,5.9952654e-05,0.005995265,0.85384285,8.0908445e-05
866,0.7008315,5.9594797e-05,0.0059594796,0.85390246,8.0776415e-05
867,0.7315855,6.220995e-05,0.0062209945,0.8539647,8.075753e-05
868,0.70990807,6.036662e-05,0.006036662,0.85402507,8.064894e-05
869,0.65767044,5.5924622e-05,0.005592462,0.854081,8.0598875e-05
870,0.73543054,6.253691e-05,0.0062536905,0.8541435,8.05137e-05
871,0.67777324,5.763405e-05,0.005763405,0.85420114,8.0385944e-05
872,0.6814429,5.79461e-05,0.00579461,0.8542591,8.031031e-05
873,0.7674707,6.5261425e-05,0.0065261424,0.85432434,8.02564e-05
874,0.6683689,5.6834357e-05,0.0056834356,0.8543812,8.0075304e-05
875,0.6835793,5.8127767e-05,0.0058127767,0.8544393,7.998971e-05
876,0.6937764,5.8994872e-05,0.005899487,0.8544983,7.994254e-05
877,0.6919574,5.8840196e-05,0.0058840197,0.85455716,7.9799844e-05
878,0.66734606,5.6747383e-05,0.0056747384,0.8546139,7.972149e-05
879,0.7031932,5.979562e-05,0.005979562,0.8546737,7.966341e-05
880,0.70973504,6.0351904e-05,0.0060351905,0.85473406,7.9508245e-05
881,0.6758393,5.7469602e-05,0.00574696,0.8547915,7.945931e-05
882,0.6907709,5.87393e-05,0.00587393,0.85485023,7.9386766e-05
883,0.72835743,6.193545e-05,0.0061935447,0.85491216,7.933976e-05
884,0.7000589,5.95291e-05,0.00595291,0.8549717,7.927684e-05
885,0.6690071,5.688863e-05,0.0056888633,0.85502857,7.9121026e-05
886,0.73428154,6.2439205e-05,0.0062439204,0.85509104,7.9008765e-05
887,0.7531651,6.404496e-05,0.006404496,0.85515505,7.891347e-05
888,0.68716305,5.843251e-05,0.005843251,0.85521346,7.875394e-05
889,0.6831533,5.809154e-05,0.005809154,0.8552716,7.870415e-05
890,0.70092034,5.9602353e-05,0.0059602354,0.8553312,7.862506e-05
891,0.68201035,5.799435e-05,0.005799435,0.8553892,7.860409e-05
892,0.6572335,5.5887464e-05,0.005588746,0.8554451,7.8527126e-05
893,0.6980044,5.93544e-05,0.00593544,0.85550445,7.845745e-05
894,0.71886486,6.112825e-05,0.006112825,0.8555656,7.831832e-05
895,0.65090305,5.534916e-05,0.0055349157,0.855621,7.829214e-05
896,0.7503277,6.380368e-05,0.006380368,0.85568476,7.823765e-05
897,0.71254456,6.059081e-05,0.006059081,0.8557454,7.809062e-05
898,0.64314824,5.4689735e-05,0.0054689734,0.8558001,7.8043304e-05
899,0.657123,5.5878074e-05,0.0055878074,0.85585594,7.788807e-05
900,0.67746323,5.760769e-05,0.005760769,0.8559135,7.7769604e-05
901,0.65318555,5.5543253e-05,0.0055543254,0.8559691,7.7617326e-05
902,0.6992294,5.9458565e-05,0.0059458567,0.85602856,7.759054e-05
903,0.622116,5.2901272e-05,0.0052901274,0.8560815,7.750692e-05
904,0.63093835,5.3651474e-05,0.0053651473,0.85613513,7.743441e-05
905,0.7368308,6.265598e-05,0.006265598,0.8561978,7.7392884e-05
906,0.70303476,5.978215e-05,0.005978215,0.85625756,7.733479e-05
907,0.74313647,6.319217e-05,0.0063192174,0.85632074,7.7159544e-05
908,0.5959432,5.0675684e-05,0.0050675683,0.8563714,7.709784e-05
909,0.6076891,5.1674488e-05,0.005167449,0.8564231,7.702851e-05
910,0.7255143,6.169368e-05,0.006169368,0.8564848,7.6942975e-05
911,0.7105906,6.0424656e-05,0.0060424656,0.8565452,7.683812e-05
912,0.6619275,5.628662e-05,0.0056286617,0.8566015,7.673839e-05
913,0.6827757,5.805943e-05,0.005805943,0.85665953,7.667609e-05
914,0.70405716,5.986909e-05,0.005986909,0.8567194,7.663158e-05
915,0.64954644,5.5233802e-05,0.0055233804,0.8567746,7.65779e-05
916,0.64845896,5.514133e-05,0.005514133,0.85682976,7.6503195e-05
917,0.6470469,5.5021257e-05,0.0055021257,0.8568848,7.645445e-05
918,0.6635251,5.642247e-05,0.005642247,0.8569412,7.6335135e-05
919,0.6287189,5.3462747e-05,0.005346275,0.8569947,7.6314085e-05
920,0.6210048,5.2806783e-05,0.005280678,0.8570475,7.618856e-05
921,0.67549646,5.7440448e-05,0.0057440447,0.85710496,7.616189e-05
922,0.60910416,5.1794817e-05,0.0051794816,0.85715675,7.603017e-05
923,0.6598007,5.6105768e-05,0.005610577,0.85721284,7.594595e-05
924,0.7180256,6.105689e-05,0.006105689,0.8572739,7.5858174e-05
925,0.5987882,5.0917606e-05,0.005091761,0.8573248,7.575046e-05
926,0.6848616,5.8236805e-05,0.0058236807,0.857383,7.5692275e-05
927,0.6770575,5.757319e-05,0.005757319,0.8574406,7.5652904e-05
928,0.63951015,5.4380373e-05,0.005438037,0.85749495,7.5559234e-05
929,0.6674125,5.6753033e-05,0.0056753033,0.8575517,7.5406955e-05
930,0.6727223,5.7204546e-05,0.0057204547,0.8576089,7.5341944e-05
931,0.6333197,5.3853968e-05,0.005385397,0.8576628,7.529624e-05
932,0.67883575,5.7724403e-05,0.00577244,0.8577205,7.514979e-05
933,0.67084056,5.7044537e-05,0.0057044537,0.85777754,7.506237e-05
934,0.68188906,5.7984038e-05,0.0057984036,0.85783553,7.503482e-05
935,0.6401944,5.443856e-05,0.0054438557,0.85788995,7.496834e-05
936,0.6517544,5.5421555e-05,0.0055421554,0.8579454,7.4895725e-05
937,0.6243627,5.3092317e-05,0.0053092316,0.8579985,7.4827454e-05
938,0.688094,5.8511672e-05,0.0058511673,0.858057,7.4723655e-05
939,0.6449692,5.4844582e-05,0.005484458,0.85811186,7.466826e-05
940,0.6474492,5.5055465e-05,0.0055055465,0.85816693,7.455803e-05
941,0.6445197,5.4806354e-05,0.0054806354,0.8582217,7.4507596e-05
942,0.63591534,5.4074688e-05,0.005407469,0.8582758,7.445188e-05
943,0.65038574,5.5305172e-05,0.005530517,0.8583311,7.4309486e-05
944,0.624942,5.314158e-05,0.005314158,0.85838425,7.428614e-05
945,0.63998276,5.442056e-05,0.0054420563,0.8584387,7.422792e-05
946,0.6326573,5.3797645e-05,0.0053797644,0.8584925,7.418659e-05
947,0.64123935,5.4527412e-05,0.0054527414,0.85854703,7.4086965e-05
948,0.6544636,5.565193e-05,0.005565193,0.8586027,7.385571e-05
949,0.62749547,5.335871e-05,0.005335871,0.85865605,7.3837764e-05
950,0.63041985,5.3607382e-05,0.0053607384,0.85870963,7.3825446e-05
951,0.6702078,5.6990728e-05,0.005699073,0.8587666,7.372883e-05
952,0.6257043,5.32064e-05,0.0053206403,0.85881984,7.365744e-05
953,0.6268849,5.330679e-05,0.005330679,0.8588731,7.3546726e-05
954,0.6405895,5.447215e-05,0.005447215,0.8589276,7.3458934e-05
955,0.66700506,5.6718385e-05,0.0056718383,0.85898435,7.3408315e-05
956,0.5931335,5.043676e-05,0.005043676,0.8590348,7.330902e-05
957,0.66577744,5.6613997e-05,0.0056613996,0.8590914,7.325267e-05
958,0.6595144,5.6081426e-05,0.005608143,0.8591475,7.309401e-05
959,0.60085,5.1092928e-05,0.005109293,0.8591986,7.305651e-05
960,0.6420308,5.459471e-05,0.005459471,0.85925317,7.299618e-05
961,0.65573686,5.57602e-05,0.00557602,0.85930896,7.2848e-05
962,0.6205088,5.2764604e-05,0.00527646,0.8593617,7.282908e-05
963,0.6035799,5.1325063e-05,0.005132506,0.859413,7.278892e-05
964,0.6384983,5.429433e-05,0.005429433,0.8594673,7.27111e-05
965,0.6637832,5.6444416e-05,0.0056444416,0.8595238,7.269559e-05
966,0.663355,5.6408004e-05,0.0056408006,0.85958016,7.2655756e-05
967,0.62831014,5.3427986e-05,0.005342799,0.85963356,7.2582014e-05
968,0.59524226,5.061608e-05,0.005061608,0.85968417,7.23816e-05
969,0.6000579,5.1025574e-05,0.0051025576,0.8597352,7.235655e-05
970,0.61396337,5.2208015e-05,0.0052208016,0.8597874,7.226711e-05
971,0.6655166,5.6591816e-05,0.0056591816,0.85984397,7.211188e-05
972,0.59883064,5.0921215e-05,0.0050921217,0.8598949,7.206772e-05
973,0.6530472,5.5531487e-05,0.0055531487,0.8599504,7.2026334e-05
974,0.6696442,5.69428e-05,0.00569428,0.86000735,7.197591e-05
975,0.6367747,5.4147768e-05,0.005414777,0.86006147,7.195297e-05
976,0.59784126,5.0837083e-05,0.005083708,0.8601123,7.184571e-05
977,0.6375603,5.4214568e-05,0.005421457,0.86016655,7.1748684e-05
978,0.5836257,4.962827e-05,0.004962827,0.8602162,7.171162e-05
979,0.6242279,5.3080854e-05,0.0053080856,0.8602693,7.166315e-05
980,0.6488533,5.517486e-05,0.005517486,0.8603245,7.160318e-05
981,0.669547,5.693454e-05,0.005693454,0.8603814,7.145858e-05
982,0.5970824,5.0772553e-05,0.0050772554,0.8604322,7.144191e-05
983,0.60033983,5.104955e-05,0.005104955,0.8604832,7.136379e-05
984,0.6428487,5.4664262e-05,0.0054664263,0.8605379,7.131501e-05
985,0.63725966,5.4189004e-05,0.0054189004,0.86059207,7.1271956e-05
986,0.61198205,5.2039537e-05,0.0052039535,0.8606441,7.122589e-05
987,0.63518506,5.401259e-05,0.0054012593,0.8606981,7.107897e-05
988,0.6184434,5.2588977e-05,0.005258898,0.8607507,7.1004455e-05
989,0.64936924,5.5218734e-05,0.0055218735,0.86080587,7.088919e-05
990,0.6745784,5.7362384e-05,0.0057362383,0.8608632,7.085165e-05
991,0.58806646,5.000589e-05,0.005000589,0.8609132,7.0790586e-05
992,0.5795348,4.9280407e-05,0.004928041,0.8609625,7.076647e-05
993,0.60268265,5.1248768e-05,0.0051248767,0.86101377,7.067464e-05
994,0.5604957,4.7661422e-05,0.004766142,0.86106145,7.056482e-05
995,0.59899837,5.0935476e-05,0.0050935475,0.8611124,7.050042e-05
996,0.642854,5.4664713e-05,0.0054664714,0.8611671,7.0408845e-05
997,0.5930873,5.0432835e-05,0.0050432836,0.8612175,7.038334e-05
998,0.6196391,5.2690648e-05,0.0052690646,0.8612702,7.030248e-05
999,0.58854985,5.0046994e-05,0.0050046993,0.86132026,7.028466e-05
1000,0.6275879,5.3366573e-05,0.005336657,0.8613736,7.021707e-05
