model_1,model_2,layer_1,layer_2,subj_id,n_samples,n_components_source_1,n_components_source_2,n_components_target,pid_method,rng_seed,bias_correction,red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi
eca_nfnet_l0_classification,mobilenetv3_large_100_classification,134,252,subj01,10000,100,100,100,tilde,56,True,10.81980384880031,0.8011224373009167,0.2910479748564132,0.9632681226261415,11.620926286101227,11.110851823656724,12.875242383583782
eca_nfnet_l0_classification,ghostnet_100_classification,134,290,subj01,10000,100,100,100,tilde,56,True,9.949913800423282,1.671012485677947,0.04974772928614257,0.9498265041066922,11.620926286101227,9.999661529709423,12.620500519494062
eca_nfnet_l0_classification,convnext_base_classification,134,273,subj01,10000,100,100,100,tilde,56,True,11.009469181441052,0.6114571046601753,0.9947291553199094,1.0418824318940914,11.620926286101227,12.004198336760961,13.657537873315228
eca_nfnet_l0_classification,xcit_nano_12_p8_224_classification,134,266,subj01,10000,100,100,100,tilde,56,True,9.641499429017056,1.979426857084169,0.11837826698411646,1.0659029223733043,11.620926286101227,9.759877696001174,12.805207475458648
eca_nfnet_l0_classification,xcit_nano_12_p16_224_classification,134,242,subj01,10000,100,100,100,tilde,56,True,9.604445736269644,2.0164805498315825,0.1501945088985739,1.0598714240096836,11.620926286101227,9.754640245168218,12.830992219009485
eca_nfnet_l0_classification,swin_large_patch4_window7_224_classification,134,281,subj01,10000,100,100,100,tilde,56,True,10.25086453032749,1.370061755773735,0.7222856963357849,1.1355710796820588,11.620926286101227,10.973150226663277,13.47878306211907
eca_nfnet_l0_classification,jx_nest_tiny_classification,134,148,subj01,10000,100,100,100,tilde,56,True,10.544435258242267,1.0764910278589603,0.4126428861458926,1.0743595079828694,11.620926286101227,10.95707814438816,13.107928680229989
eca_nfnet_l0_classification,pit_ti_224_classification,134,207,subj01,10000,100,100,100,tilde,56,True,10.277297082926061,1.3436292031751673,0.18874203832990943,1.014231886199891,11.620926286101227,10.46603912125597,12.823900210631027
eca_nfnet_l0_classification,vit_base_patch32_224_classification,134,218,subj01,10000,100,100,100,tilde,56,True,9.547573123962295,2.0733531621389307,0.11694755919305422,1.0892614771657705,11.620926286101227,9.66452068315535,12.827135322460052
eca_nfnet_l0_classification,vit_base_patch16_224_classification,134,197,subj01,10000,100,100,100,tilde,56,True,9.96512430546797,1.655801980633255,0.18114547225393096,1.0714379631829765,11.620926286101227,10.146269777721903,12.873509721538134
eca_nfnet_l0_classification,tnt_s_patch16_224_classification,134,198,subj01,10000,100,100,100,tilde,56,True,9.573326122062504,2.047600164038725,0.06672315150352048,1.0241141422153532,11.620926286101227,9.640049273566023,12.7117635798201
eca_nfnet_l0_classification,crossvit_base_240_classification,134,336,subj01,10000,100,100,100,tilde,56,True,10.022529929063646,1.5983963570375828,0.24711651415887026,1.050806399531245,11.620926286101227,10.269646443222515,12.918849199791342
eca_nfnet_l0_classification,deit_base_patch16_224_classification,134,205,subj01,10000,100,100,100,tilde,56,True,9.997504081521319,1.6234222045799083,0.28652069423742255,1.042351574774715,11.620926286101227,10.284024775758741,12.949798555113365
eca_nfnet_l0_classification,levit_128_classification,134,181,subj01,10000,100,100,100,tilde,56,True,10.116919493339449,1.5040067927617784,0.4585475296187056,0.9904525676221319,11.620926286101227,10.575467022958154,13.069926383342064
eca_nfnet_l0_classification,coat_lite_tiny_classification,134,219,subj01,10000,100,100,100,tilde,56,True,10.669521532859761,0.9514047532414658,0.24939544398512226,0.9911006741146942,11.620926286101227,10.918916976844883,12.861422404201043
eca_nfnet_l0_classification,visformer_small_classification,134,163,subj01,10000,100,100,100,tilde,56,True,10.664780326041166,0.9561459600600628,0.35557318337673927,1.0552570182848644,11.620926286101227,11.020353509417903,13.03175648776283
eca_nfnet_l0_classification,convit_base_classification,134,201,subj01,10000,100,100,100,tilde,56,True,9.889161212904085,1.731765073197142,0.18913202439487264,1.011853873929656,11.620926286101227,10.078293237298958,12.821912184425756
eca_nfnet_l0_classification,ViT-B_32_clip,134,53,subj01,10000,100,100,100,tilde,56,True,10.878989126882491,0.741937159218736,0.6723263306214164,1.1655250938283714,11.620926286101227,11.551315457503907,13.458777710551015
eca_nfnet_l0_classification,RN50_clip,134,179,subj01,10000,100,100,100,tilde,56,True,10.878855950439648,0.7420703356615785,1.1603698362177273,1.0619752391290422,11.620926286101227,12.039225786657376,13.843271361447997
eca_nfnet_l0_classification,RN101_clip,134,366,subj01,10000,100,100,100,tilde,56,True,10.400423910847804,1.2205023752534228,1.1550543830616729,1.1260590481656205,11.620926286101227,11.555478293909477,13.90203971732852
eca_nfnet_l0_classification,ViT-L_14_clip,134,96,subj01,10000,100,100,100,tilde,56,True,10.788428007510836,0.8324982785903927,0.7977321679809446,1.2622884283193994,11.620926286101227,11.586160175491779,13.680946882401571
eca_nfnet_l0_classification,ResNet50-SimCLR_selfsupervised,134,162,subj01,10000,100,100,100,tilde,56,True,10.314781959030485,1.3061443270707418,0.43196724154395305,1.096096984088712,11.620926286101227,10.746749200574438,13.148990511733892
eca_nfnet_l0_classification,ResNet50-DeepClusterV2-2x224_selfsupervised,134,162,subj01,10000,100,100,100,tilde,56,True,10.349793710042194,1.271132576059033,0.22010706032945926,1.0374108375665312,11.620926286101227,10.569900770371653,12.878444183997217
eca_nfnet_l0_classification,ResNet50-SwAV-BS4096-2x224_selfsupervised,134,165,subj01,10000,100,100,100,tilde,56,True,10.132069678975189,1.4888566071260385,0.3635958173055478,0.9930500996132388,11.620926286101227,10.495665496280736,12.977572203020014
eca_nfnet_l0_classification,ResNet50-PIRL_selfsupervised,134,165,subj01,10000,100,100,100,tilde,56,True,9.836506165868215,1.7844201202330119,0.2763919339335743,1.1142359031622533,11.620926286101227,10.11289809980179,13.011554123197055
eca_nfnet_l0_classification,ResNet50-ClusterFit-16K-RotNet_selfsupervised,134,160,subj01,10000,100,100,100,tilde,56,True,9.098071506374895,2.522854779726334,0.08348222134911687,1.0444754308158348,11.620926286101227,9.18155372772401,12.748883938266179
eca_nfnet_l0_classification,ResNet50-MoCoV2-BS256_selfsupervised,134,155,subj01,10000,100,100,100,tilde,56,True,10.126686581071766,1.494239705029461,0.19896548884187482,1.0626935313543484,11.620926286101227,10.325652069913641,12.88258530629745
resnet50_classification,semnasnet_100_classification,156,270,subj01,10000,100,100,100,tilde,56,True,9.681546238881621,0.48141221655505895,0.5762424245687843,1.0337373307733078,10.16295845543668,10.257788663450405,11.772938210778772
resnet50_classification,cspresnet50_classification,156,320,subj01,10000,100,100,100,tilde,56,True,9.941927662992711,0.22103079244397073,0.8745404634182137,0.9285342307211337,10.16295845543668,10.816468126410923,11.966033149576027
resnet50_classification,mobilenetv3_large_100_classification,156,252,subj01,10000,100,100,100,tilde,56,True,10.013936356890467,0.1490220985462134,1.0969154667662568,0.9918415098101345,10.16295845543668,11.110851823656724,12.251715432013071
resnet50_classification,ghostnet_100_classification,156,290,subj01,10000,100,100,100,tilde,56,True,9.466980048770685,0.6959784066659935,0.5326814809387361,1.0577848548831685,10.16295845543668,9.999661529709423,11.753424791258585
resnet50_classification,convnext_base_classification,156,273,subj01,10000,100,100,100,tilde,56,True,10.16295845543668,0.0,1.841239881324281,0.97925402332951,10.16295845543668,12.004198336760961,12.983452360090471
resnet50_classification,xcit_nano_12_p8_224_classification,156,266,subj01,10000,100,100,100,tilde,56,True,9.085887938806508,1.0770705166301742,0.6739897571946685,1.1057593953735214,10.16295845543668,9.759877696001174,11.94270760800487
resnet50_classification,xcit_nano_12_p16_224_classification,156,242,subj01,10000,100,100,100,tilde,56,True,9.129598493944128,1.0333599614925522,0.6250417512240904,1.0684811349209848,10.16295845543668,9.754640245168218,11.856481341581755
resnet50_classification,swin_large_patch4_window7_224_classification,156,281,subj01,10000,100,100,100,tilde,56,True,9.507325092957187,0.6556333624794952,1.4658251337060921,1.1896610748617054,10.16295845543668,10.973150226663277,12.818444664004478
resnet50_classification,jx_nest_tiny_classification,156,148,subj01,10000,100,100,100,tilde,56,True,9.823026248736912,0.33993220669976765,1.1340518956512469,1.0759798626197252,10.16295845543668,10.95707814438816,12.372990213707652
resnet50_classification,pit_ti_224_classification,156,207,subj01,10000,100,100,100,tilde,56,True,9.552981135452379,0.6099773199842993,0.9130579858035883,0.9968467444510889,10.16295845543668,10.46603912125597,12.072863185691357
resnet50_classification,vit_base_patch32_224_classification,156,218,subj01,10000,100,100,100,tilde,56,True,9.155459453491106,1.0074990019455754,0.5090612296642458,1.2125011828299588,10.16295845543668,9.66452068315535,11.884520867930885
resnet50_classification,vit_base_patch16_224_classification,156,197,subj01,10000,100,100,100,tilde,56,True,9.417065860646758,0.7458925947899235,0.7292039170751465,1.12350322131687,10.16295845543668,10.146269777721903,12.015665593828697
resnet50_classification,tnt_s_patch16_224_classification,156,198,subj01,10000,100,100,100,tilde,56,True,9.058899527664689,1.1040589277719892,0.5811497459013317,1.116629784776503,10.16295845543668,9.640049273566023,11.860737986114515
resnet50_classification,crossvit_base_240_classification,156,336,subj01,10000,100,100,100,tilde,56,True,9.439657434094926,0.7233010213417526,0.829989009127587,1.111028156052459,10.16295845543668,10.269646443222515,12.103975620616726
resnet50_classification,deit_base_patch16_224_classification,156,205,subj01,10000,100,100,100,tilde,56,True,9.471187799488122,0.6917706559485577,0.8128369762706189,1.0846001083203323,10.16295845543668,10.284024775758741,12.060395540027631
resnet50_classification,levit_128_classification,156,181,subj01,10000,100,100,100,tilde,56,True,9.621852748119439,0.5411057073172412,0.9536142748387153,1.0276797430817073,10.16295845543668,10.575467022958154,12.144252473357103
resnet50_classification,coat_lite_tiny_classification,156,219,subj01,10000,100,100,100,tilde,56,True,9.812339838352184,0.35061861708449626,1.1065771384926997,0.9780644917221615,10.16295845543668,10.918916976844883,12.247600085651541
resnet50_classification,visformer_small_classification,156,163,subj01,10000,100,100,100,tilde,56,True,9.865444253109136,0.2975142023275428,1.1549092563087662,1.0301659960058736,10.16295845543668,11.020353509417903,12.34803370775132
resnet50_classification,convit_base_classification,156,201,subj01,10000,100,100,100,tilde,56,True,9.29085164984723,0.8721068055894499,0.7874415874517275,1.0755977111618904,10.16295845543668,10.078293237298958,12.025997754050298
resnet50_classification,ViT-B_32_clip,156,53,subj01,10000,100,100,100,tilde,56,True,9.969745409443624,0.19321304599305655,1.581570048060284,1.0898604217021646,10.16295845543668,11.551315457503907,12.834388925199129
resnet50_classification,RN50_clip,156,179,subj01,10000,100,100,100,tilde,56,True,10.16295845543668,0.0,1.8762673312206957,0.9591537679034907,10.16295845543668,12.039225786657376,12.998379554560866
resnet50_classification,RN101_clip,156,366,subj01,10000,100,100,100,tilde,56,True,9.820331816853113,0.34262663858356746,1.7351464770563645,1.122133849933057,10.16295845543668,11.555478293909477,13.020238782426102
resnet50_classification,ViT-L_14_clip,156,96,subj01,10000,100,100,100,tilde,56,True,9.937038981608291,0.2259194738283874,1.6491211938834862,1.2008582400773467,10.16295845543668,11.586160175491779,13.012937889397513
resnet50_classification,ResNet50-SimCLR_selfsupervised,156,162,subj01,10000,100,100,100,tilde,56,True,9.702819370557709,0.46013908487897126,1.0439298300167295,1.111559935577226,10.16295845543668,10.746749200574438,12.318448221030636
resnet50_classification,ResNet50-DeepClusterV2-2x224_selfsupervised,156,162,subj01,10000,100,100,100,tilde,56,True,9.759336976965015,0.4036214784716652,0.8105637934066383,1.0069169403101288,10.16295845543668,10.569900770371653,11.980439189153447
resnet50_classification,ResNet50-SwAV-BS4096-2x224_selfsupervised,156,165,subj01,10000,100,100,100,tilde,56,True,9.72132491412599,0.44163354131069,0.7743405821547462,0.9664683486519436,10.16295845543668,10.495665496280736,11.90376738624337
resnet50_classification,ResNet50-PIRL_selfsupervised,156,165,subj01,10000,100,100,100,tilde,56,True,9.29601193935816,0.8669465160785208,0.8168861604436302,1.1709330799168036,10.16295845543668,10.11289809980179,12.150777695797114
resnet50_classification,ResNet50-ClusterFit-16K-RotNet_selfsupervised,156,160,subj01,10000,100,100,100,tilde,56,True,8.7532786018224,1.4096798536142785,0.42827512590160843,1.079430223550558,10.16295845543668,9.18155372772401,11.670663804888846
resnet50_classification,ResNet50-MoCoV2-BS256_selfsupervised,156,155,subj01,10000,100,100,100,tilde,56,True,9.515047576801043,0.6479108786356367,0.8106044931125975,0.9739534933095104,10.16295845543668,10.325652069913641,11.947516441858788
semnasnet_100_classification,cspresnet50_classification,270,320,subj01,10000,100,100,100,tilde,56,True,9.95306922882651,0.3047194346238964,0.863398897584414,1.000925292507489,10.257788663450405,10.816468126410923,12.122112853542308
semnasnet_100_classification,mobilenetv3_large_100_classification,270,252,subj01,10000,100,100,100,tilde,56,True,10.091670470436382,0.16611819301402342,1.0191813532203415,0.947975666889258,10.257788663450405,11.110851823656724,12.224945683560005
