config_json,"{""all_runs_results_prefix"": ""seed_runs"", ""method"": ""ridge_cv"", ""n"": 10000, ""n_seeds"": 1000, ""p"": 100, ""progress_print_every"": 100, ""r_str"": 30, ""results_dir"": ""/home/ohadshee/Desktop/Thesis_Ohad_Sheelo/simulation_results/turned_off_unique"", ""results_prefix"": ""seed_summary"", ""seed_start"": 0, ""snr"": 10, ""test_name"": ""turned_off_unique"", ""u1_str"": 15, ""u2_str"": 2}"

seed,CA_R²_X1,CA_R²_X2,CA_R²_X12,CA_unique_X1,CA_unique_X2,CA_common,CA_unexplained,PID_red,PID_unq1,PID_unq2,PID_syn,I(M1;T),I(M2;T),"I(M1,M2;T)"
2092,0.9864636452884176,0.7905706839393184,0.9864034847824417,0.19583280084312327,-6.016050597590361e-05,0.7906308444452943,0.013596515217558336,77.3933819930046,138.25495514416428,1.2981455492878524,0.0,215.64833713716888,78.69152754229245,216.94648268645673
2093,0.9864407176190362,0.7903052642672906,0.9863776318790726,0.19607236761178193,-6.308573996360867e-05,0.7903683500072544,0.01362236812092743,77.33356792134742,138.21882295051518,1.290628785631867,2.842170943040401e-14,215.5523908718626,78.62419670697929,216.8430196574945
2094,0.9864525992211456,0.7905560775260524,0.9863913200701687,0.19583524254411633,-6.127915097686731e-05,0.7906173566770293,0.01360867992983128,77.38924904744727,138.21446126354354,1.2955781307669838,-2.842170943040401e-14,215.6037103109908,78.68482717821425,216.89928844175776
2095,0.9864541004681597,0.7904090731735737,0.986387950916565,0.19597887774299128,-6.61495515947852e-05,0.7904752227251686,0.013612049083435052,77.36134308803679,138.23466372515887,1.277549910275809,0.0,215.59600681319566,78.6388929983126,216.87355672347147
2096,0.9864681311493125,0.7910522577909501,0.9864112995102845,0.19535904171933438,-5.683163902803212e-05,0.7911090894299782,0.0135887004897155,77.4879763071311,138.17261694046573,1.311277012612976,0.0,215.66059324759684,78.79925331974407,216.9718702602098
2097,0.9864779636957399,0.7912925452332321,0.9864203588177035,0.1951278135844714,-5.7604878036410234e-05,0.7913501501112686,0.013579641182296487,77.5471530692333,138.14275251455774,1.3104855595871925,0.0,215.68990558379105,78.85763862882051,217.00039114337824
2098,0.9864440298527454,0.7903322346724967,0.9863844189617222,0.19605218428922555,-5.9610891023131884e-05,0.7903918455635198,0.013615581038277758,77.31935690669201,138.24842327581206,1.30435815182787,0.0,215.56778018250407,78.62371505851988,216.87213833433194
2099,0.9864491191505371,0.7904230371908573,0.9863904360056983,0.19596739881484104,-5.868314483881143e-05,0.7904817203356962,0.013609563994301688,77.34475765520662,138.2451222330086,1.3082563633106759,2.842170943040401e-14,215.58987988821522,78.6530140185173,216.89813625152593
2100,0.9864617860606082,0.7910578042033601,0.9864043255605656,0.19534652135720543,-5.7460500042627594e-05,0.7911152647034027,0.013595674439434435,77.49696566003513,138.13452725104116,1.3089511328687138,0.0,215.6314929110763,78.80591679290386,216.940444043945
2101,0.98645542226487,0.7911190891467925,0.9863983351130468,0.19527924596625423,-5.7087151823287385e-05,0.7911761762986158,0.013601664886953246,77.50568670742933,138.11030969170648,1.3130360470007076,-2.842170943040401e-14,215.6159963991358,78.81872275443004,216.9290324461365
2102,0.9864465668585203,0.7906456883835355,0.9863871226669789,0.19574143428344337,-5.944419154135794e-05,0.7907051325750769,0.013612877333021078,77.40882395434824,138.1772484265059,1.3016336096963528,0.0,215.58607238085415,78.71045756404459,216.8877059905505
2103,0.9864331321980437,0.7896128854487527,0.9863717897210482,0.19675890427229548,-6.134247699551842e-05,0.7896742279257483,0.01362821027895178,77.16540725627121,138.3609447289501,1.2972155699948473,0.0,215.5263519852213,78.46262282626606,216.82356755521616
2104,0.9864803585436497,0.7915707466270817,0.9864241583465162,0.1948534117194345,-5.6200197133482455e-05,0.7916269468242151,0.0135758416534838,77.60079262723235,138.1049990348174,1.31418673581436,2.842170943040401e-14,215.70579166204976,78.9149793630467,217.01997839786415
2105,0.9864372800610758,0.7900705108071208,0.9863737548864044,0.19630324407928368,-6.352517467134167e-05,0.7901340359817921,0.013626245113595559,77.27595444941255,138.2585851065155,1.28721845705968,2.842170943040401e-14,215.53453955592806,78.56317290647223,216.82175801298777
2106,0.986435738393611,0.7904391719622474,0.9863786540193931,0.19593948205714562,-5.7084374217919454e-05,0.7904962563364655,0.013621345980606936,77.34444923306481,138.2024835710327,1.3107290018015476,2.842170943040401e-14,215.5469328040975,78.65517823486636,216.85766180589908
2107,0.9864607775349183,0.7906837491613844,0.9863987742910058,0.19571502512962136,-6.200324391258949e-05,0.7907457524052971,0.013601225708994247,77.42207472901265,138.21479242158279,1.2934686909616744,2.842170943040401e-14,215.63686715059544,78.71554341997434,216.93033584155714
2108,0.9864828530369347,0.7905142431957727,0.9864196990742227,0.19590545587844999,-6.31539627120592e-05,0.7905773971584846,0.013580300925777333,77.38001881001406,138.33371729624457,1.2894973965242684,0.0,215.71373610625864,78.66951620653835,217.0032335027829
2109,0.9864552784735656,0.7902732762138232,0.9863960505629392,0.19612277434911607,-5.922791062640265e-05,0.7903325041244496,0.01360394943706078,77.32243731440218,138.28809455366059,1.304718633656222,0.0,215.61053186806276,78.62715594805842,216.915250501719
2110,0.986468822489136,0.7899750304211068,0.9864090396369662,0.1964340092158594,-5.9782852169787404e-05,0.7900348132732766,0.013590960363033755,77.23490780307131,138.41639698786773,1.3024420819053546,2.842170943040401e-14,215.65130479093904,78.53734988497666,216.95374687284442
2111,0.9864459356677865,0.7902288110306057,0.9863857919308878,0.1961569809002821,-6.01437368986657e-05,0.7902889547675045,0.013614208069112177,77.30068972031214,138.26881610368733,1.300642779912664,-2.842170943040401e-14,215.56950582399946,78.6013325002248,216.8701486039121
2112,0.9864295857274827,0.7909510436519759,0.9863747766541704,0.1954237330021945,-5.480907331234519e-05,0.7910058527252883,0.013625223345829607,77.45777028705689,138.05282133614392,1.320938562047104,0.0,215.5105916232008,78.77870884910399,216.8315301852479
2113,0.9864383885999567,0.7911938735944537,0.9863810522389831,0.1951871786445294,-5.7336360973603284e-05,0.7912512099554272,0.013618947761016909,77.52359824397868,138.02678423977633,1.3131027979695773,-2.842170943040401e-14,215.55038248375502,78.83670104194826,216.86348528172456
2114,0.9864893520748571,0.7910442558800058,0.9864302148699293,0.1953859589899235,-5.913720492778385e-05,0.7911033930849336,0.013569785130070677,77.50173334891599,138.23192422047953,1.3023818003710232,0.0,215.73365756939552,78.80411514928703,217.03603936976654
2115,0.9864601691360114,0.7902278149476263,0.9864015594611331,0.19617374451350678,-5.860967487836266e-05,0.7902864246225045,0.01359844053886694,77.29967694655659,138.33198420834162,1.305175366521837,-2.842170943040401e-14,215.6316611548982,78.60485231307842,216.93683652142002
2116,0.9864514243671314,0.7908989350093133,0.9863890096452695,0.19549007463595625,-6.24147218618587e-05,0.7909613497311753,0.013610990354730457,77.49901768375759,138.10909632348267,1.2914593638384702,2.842170943040401e-14,215.60811400724026,78.79047704759606,216.89957337107876
2117,0.9864535834903867,0.790875588091097,0.9863956923271554,0.19552010423605837,-5.789116323129395e-05,0.7909334792543282,0.013604307672844596,77.45750769110802,138.14993640176945,1.3088444134312454,-2.842170943040401e-14,215.60744409287747,78.76635210453927,216.9162885063087
2118,0.9864570852727614,0.7904157803266121,0.9864015920720034,0.19598581174539131,-5.5493200758038874e-05,0.7904712735273701,0.013598407927996603,77.32524399520514,138.28824577733698,1.3184801118770224,-2.842170943040401e-14,215.61348977254212,78.64372410708216,216.93196988441912
2119,0.9864363751173407,0.790611118419058,0.9863727148243973,0.1957615964053393,-6.36602929434682e-05,0.7906747787120014,0.013627285175602744,77.41575398625335,138.13230604999825,1.2884017907603322,0.0,215.5480600362516,78.70415577701368,216.83646182701193
2120,0.9864942189880427,0.7906401538982013,0.9864366228722145,0.19579646897401315,-5.759611582822899e-05,0.7906977500140294,0.013563377127785547,77.39360256335237,138.36105241402328,1.3110356229895501,-2.842170943040401e-14,215.75465497737565,78.70463818634194,217.06569060036517
2121,0.986453108842597,0.79025902608086,0.9863984761191206,0.1961394500382606,-5.463272347638881e-05,0.7903136588043363,0.01360152388087943,77.2912907952595,138.31765414817897,1.3245218003889363,-5.684341886080802e-14,215.60894494343847,78.61581259564842,216.93346674382735
2122,0.9864686313381281,0.7911567776351748,0.9864091166496517,0.19525233901447692,-5.951468847642527e-05,0.7912162923236511,0.013590883350348304,77.51679440027868,138.1381871876145,1.3029043225054409,-2.842170943040401e-14,215.6549815878932,78.81969872278411,216.9578859103986
2123,0.9864572616187902,0.790852384700106,0.9863928663732541,0.19554048167314808,-6.439524553614184e-05,0.7909167799456421,0.013607133626745926,77.46426536449059,138.1476763801347,1.2857174175181,0.0,215.61194174462528,78.74998278200869,216.89765916214338
2124,0.9864568141789556,0.7912720670775552,0.9863952363976638,0.19512316932010865,-6.157778129178837e-05,0.7913336448588468,0.0136047636023362,77.56072496424167,138.0577495322877,1.2965770991359307,2.842170943040401e-14,215.61847449652936,78.85730206337762,216.91505159566532
2125,0.9864520759143423,0.7910266553103514,0.9863936889314254,0.195367033621074,-5.838698291682487e-05,0.7910850422932681,0.013606311068574573,77.495673328626,138.10763106232082,1.308999879262558,-5.684341886080802e-14,215.60330439094682,78.80467320788857,216.91230427020932
2126,0.9864871424943835,0.7907497491450048,0.9864330296063188,0.195683280461314,-5.4112888064672404e-05,0.7908038620330695,0.013566970393681155,77.40591732597267,138.3235622116274,1.3229565246450647,-2.842170943040401e-14,215.72947953760007,78.72887385061773,217.0524360622451
2127,0.9864698502365237,0.790743520305285,0.9864112599115363,0.19566773960625128,-5.859032498733985e-05,0.7908021106302724,0.013588740088463669,77.42288223018161,138.23301994263068,1.3064918629540614,-2.842170943040401e-14,215.6559021728123,78.72937409313566,216.96239403576632
2128,0.9864373676208785,0.7905306951443556,0.9863733053879451,0.1958426102435895,-6.406223293342617e-05,0.7905947573772889,0.013626694612054902,77.39064923617309,138.15503109257375,1.2874136577258355,2.842170943040401e-14,215.54568032874684,78.67806289389893,216.8330939864727
2129,0.9864550301356939,0.7906813677552136,0.9863949609068081,0.19571359315159453,-6.0069228885795134e-05,0.7907414369840993,0.013605039093191884,77.40331857366988,138.19596355695523,1.302329881920798,0.0,215.5992821306251,78.70564845559066,216.9016120125459
2130,0.9864393663447566,0.7904126144712684,0.9863819784248464,0.195969363953578,-5.7387919910167895e-05,0.7904700023911786,0.013618021575153572,77.35345760858064,138.20843817318882,1.3119573065668817,0.0,215.56189578176946,78.66541491514752,216.87385308833635
2131,0.986483314044153,0.7909148432055317,0.9864206515346572,0.19550580832912545,-6.266250949582552e-05,0.7909775057150275,0.013579348465342811,77.48651756064876,138.22436032460598,1.2915356024044229,-2.842170943040401e-14,215.71087788525475,78.7780531630532,217.00241348765914
2132,0.9864270524063256,0.790312013369459,0.9863697445882051,0.19605773121874615,-5.730781812041119e-05,0.7903693211875793,0.013630255411794856,77.31895724080167,138.19459245767823,1.311563813281623,2.842170943040401e-14,215.5135496984799,78.63052105408329,216.82511351176154
2133,0.9864484375580882,0.7904450820368005,0.9863882591617655,0.195943177124965,-6.01783963226632e-05,0.7905052604331232,0.013611740838234465,77.36383345293947,138.2269335300399,1.3009098968702233,2.842170943040401e-14,215.59076698297937,78.6647433498097,216.89167687984963
2134,0.9864424600004681,0.7904990705470728,0.9863811683315948,0.19588209778452204,-6.129166887325344e-05,0.790560362215946,0.013618831668405162,77.36826237442378,138.18760995182402,1.2975014264366678,0.0,215.5558723262478,78.66576380086045,216.85337375268446
2135,0.986450895758077,0.7905523916670448,0.9863915125934218,0.195839120926377,-5.9383164655146814e-05,0.7906117748317,0.013608487406578162,77.38901667594638,138.19828494255876,1.302643212894111,0.0,215.58730161850514,78.69165988884048,216.88994483139925
2136,0.9864261901736413,0.7907710112840831,0.9863657668236278,0.19559475553954464,-6.0423350013549815e-05,0.7908314346340967,0.013634233176372246,77.43713080889191,138.07048906088286,1.3000505054656344,0.0,215.50761986977477,78.73718131435754,216.8076703752404
2137,0.9864618807914796,0.7908460637486339,0.9864075470484747,0.1955614832998408,-5.433374300489735e-05,0.7909003974916388,0.013592452951525336,77.42031147764007,138.2075822695352,1.3232032128582887,0.0,215.62789374717528,78.74351469049836,216.95109696003357
2138,0.9864527592770029,0.7907080161321423,0.9863948175190568,0.19568680138691452,-5.794175794615608e-05,0.7907659578900884,0.013605182480943223,77.40029006911021,138.19288118529653,1.3072199739199561,2.842170943040401e-14,215.59317125440674,78.70751004303017,216.90039122832673
2139,0.986430759976579,0.7905539158856469,0.9863649735246031,0.19581105763895612,-6.578645197596877e-05,0.7906197023376228,0.013635026475396939,77.3981986757195,138.12609729969827,1.2800625552860367,0.0,215.52429597541777,78.67826123100554,216.8043585307038
2140,0.9864682949993493,0.7907610310345653,0.9864060335723989,0.19564500253783357,-6.226142695042736e-05,0.7908232924615158,0.013593966427601134,77.4434302324405,138.21444288127617,1.293409497560333,2.842170943040401e-14,215.65787311371668,78.73683973000084,216.95128261127704
2141,0.9864402970994717,0.7905126408347622,0.9863789693052775,0.19586632847051522,-6.13277941942103e-05,0.7905739686289565,0.013621030694722536,77.37336176227836,138.17928169668173,1.2965951448204578,0.0,215.5526434589601,78.66995690709882,216.84923860378055
2142,0.9864091337319607,0.7902760953385866,0.9863479843534801,0.19607188901489359,-6.114937848056279e-05,0.7903372447170671,0.013652015646519855,77.32020375001056,138.11991236469115,1.2970485837843455,-8.526512829121202e-14,215.4401161147017,78.61725233379491,216.73716469848597
2143,0.9864694340250089,0.7914567119662399,0.9864113305863547,0.19495461862011476,-5.810343865420009e-05,0.7915148154048941,0.013588669413645338,77.6035738953093,138.07331306666043,1.3073791263908845,-2.842170943040401e-14,215.67688696196973,78.91095302170018,216.98426608836058
2144,0.9864616071553705,0.7910301813426608,0.986398257073127,0.19536807573046622,-6.335008224345184e-05,0.7910935314249042,0.013601742926872995,77.50206720118138,138.13112459543655,1.287963098406209,-2.842170943040401e-14,215.63319179661792,78.79003029958758,216.9211548950241
2145,0.9864782272865216,0.7911355079022493,0.9864178139945495,0.19528230609230024,-6.041329197203904e-05,0.7911959211942213,0.01358218600545047,77.52965526850775,138.16798192318026,1.2997447460130331,-2.842170943040401e-14,215.69763719168802,78.82940001452079,216.99738193770102
2146,0.9864676450454128,0.7903917843803804,0.9864050247347571,0.19601324035437673,-6.262031065573659e-05,0.790454404691036,0.013594975265242892,77.35303331756586,138.3046918187378,1.2905695699787998,2.842170943040401e-14,215.65772513630367,78.64360288754467,216.9482947062825
2147,0.98642683259361,0.7912868325292703,0.9863661541683044,0.19507932163903408,-6.067842530554923e-05,0.7913475109545758,0.013633845831695579,77.55499193298158,137.94581179174975,1.30035046897396,0.0,215.50080372473133,78.85534240195554,216.8011541937053
2148,0.9864539374508464,0.7909043932105757,0.9863943787893374,0.19548998557876174,-5.955866150897382e-05,0.7909639518720848,0.013605621210662555,77.46177491731163,138.14873522544627,1.3024575973314256,0.0,215.6105101427579,78.76423251464306,216.91296774008933
2149,0.9864768706081116,0.7903724393207706,0.986417690964213,0.19604525164344233,-5.9179643898676915e-05,0.7904316189646693,0.013582309035787055,77.33612262194453,138.35530271289417,1.3041945142334725,5.684341886080802e-14,215.6914253348387,78.640317136178,216.99561984907223
2150,0.9864708579060261,0.7908080893240126,0.9864071041985635,0.1955990148745509,-6.375370746258824e-05,0.7908718430314753,0.013592895801436522,77.46000854508566,138.2011593616638,1.2880242185191264,0.0,215.66116790674945,78.74803276360478,216.94919212526858
2151,0.9864494090952322,0.7908063516815418,0.9863901036577029,0.19558375197616107,-5.9305437529300065e-05,0.790865657119071,0.013609896342297145,77.43798513002417,138.14555665131314,1.3019763795218182,0.0,215.58354178133732,78.739961509546,216.88551816085914
2152,0.9864575877352705,0.7909460508189262,0.9863995082924737,0.19545345747354748,-5.8079442796787895e-05,0.791004130261723,0.013600491707526308,77.4687271170387,138.15995746285134,1.3090536820599539,5.684341886080802e-14,215.62868457989003,78.77778079909865,216.93773826195005
2153,0.9864687427776013,0.7909560371296104,0.9864076536855977,0.1954516165559873,-6.10890920036411e-05,0.7910171262216139,0.013592346314402315,77.48906455617498,138.16974975193304,1.2974788524501264,0.0,215.65881430810802,78.7865434086251,216.95629316055815
2154,0.9864338118272075,0.7907501292238963,0.9863743668819562,0.19562423765805992,-5.944494525123023e-05,0.7908095741691474,0.013625633118043767,77.42207522610073,138.10910207590013,1.304731801156123,5.684341886080802e-14,215.53117730200086,78.72680702725687,216.83590910315704
2155,0.9864564261802508,0.7907408946845969,0.9863951436605237,0.19565424897592687,-6.128251972703502e-05,0.790802177204324,0.013604856339476279,77.42973775889558,138.19788361148593,1.2966028674247525,0.0,215.62762137038152,78.72634062632034,216.92422423780627
2156,0.9864532561232606,0.7905023379001278,0.986395058685963,0.1958927207858352,-5.819743729762461e-05,0.7905605353374253,0.013604941314037,77.3568883255999,138.24510651199262,1.3074735344817725,0.0,215.6019948375925,78.66436186008167,216.9094683720743
2157,0.9864404008298435,0.7903791131848255,0.9863792198706625,0.196000106685837,-6.118095918106192e-05,0.7904402941440065,0.01362078012933754,77.33771671982228,138.22711312028983,1.2978762509689545,0.0,215.5648298401121,78.63559297079124,216.86270609108107
2158,0.9864266512299331,0.7903852242546797,0.9863673833008038,0.19598215904612404,-5.926792912935852e-05,0.790444492183809,0.013632616699196243,77.34760949542616,138.1558253852956,1.304671825030482,0.0,215.50343488072176,78.65228132045665,216.80810670575224
2159,0.9864646541410189,0.7909127611995437,0.9864033589455535,0.19549059774600985,-6.129519546538287e-05,0.7909740563950091,0.013596641054446468,77.4815607620466,138.17440038669838,1.2972726349203185,0.0,215.65596114874498,78.7788333969669,216.9532337836653
2160,0.9864270603169806,0.7905131432622958,0.9863685196972739,0.19585537643497808,-5.854061970667068e-05,0.7905716838820024,0.013631480302726096,77.36843004141448,138.13378958406503,1.3066133336892847,0.0,215.5022196254795,78.67504337510377,216.8088329591688
2161,0.986406064914999,0.7905914440550725,0.9863456844354311,0.1957542403803586,-6.0380479567911927e-05,0.7906518245346404,0.013654315564568864,77.39386129131594,138.03388821798325,1.2997090661464483,0.0,215.4277495092992,78.69357035746239,216.72745857544564
2162,0.9864508638439021,0.7904908583406791,0.9863876686187772,0.19589681027809813,-6.319522512487907e-05,0.7905540535658041,0.013612331381222753,77.39577929132446,138.20708974213608,1.289780943133195,-2.842170943040401e-14,215.60286903346054,78.68556023445765,216.8926499765937
2163,0.9864515383002554,0.7907886787661957,0.9863884161663613,0.19559973740016556,-6.312213389414456e-05,0.7908518009000899,0.013611583833638696,77.44985336640121,138.14991731054204,1.2902282756813008,0.0,215.59977067694325,78.74008164208253,216.88999895262455
2164,0.9864506489201388,0.7910067128696241,0.9863867880389069,0.1953800751692828,-6.386088123189193e-05,0.791070573750856,0.013613211961093108,77.51552155807693,138.0820209230364,1.2865750916519687,2.842170943040401e-14,215.59754248111332,78.80209664972891,216.88411757276532
2165,0.9864659399759733,0.7901819774454527,0.9864093001389808,0.19622732269352805,-5.6639836992555814e-05,0.7902386172824453,0.01359069986101924,77.28948166870953,138.36836605644675,1.3134666153509613,0.0,215.65784772515627,78.6029482840605,216.97131434050723
2166,0.9864259418528424,0.7912432240536207,0.9863611704708158,0.19511794641719515,-6.477138202654054e-05,0.7913079954356473,0.01363882952918416,77.55748852290421,137.93415286245826,1.285422970310293,0.0,215.49164138536247,78.8429114932145,216.77706435567276
2167,0.9864226952739105,0.7894559460014289,0.9863619843192696,0.1969060383178407,-6.071095464088572e-05,0.7895166569560698,0.01363801568073042,77.1305335011219,138.36124447582736,1.2987932134941786,2.842170943040401e-14,215.49177797694927,78.42932671461608,216.79057119044347
2168,0.986481508154258,0.7903441392158679,0.9864263788818181,0.19608223966595018,-5.5129272439891075e-05,0.7903992684883078,0.013573621118181944,77.31133018239314,138.3919630527837,1.3190609427793731,-2.842170943040401e-14,215.70329323517683,78.63039112517251,217.02235417795617
2169,0.986447797937916,0.790303033830857,0.9863871912807682,0.19608415744991126,-6.0606657147799226e-05,0.7903636404880048,0.013612808719231762,77.32868932014895,138.24487181749242,1.299989244452263,-2.842170943040401e-14,215.57356113764138,78.6286785646012,216.8735503820936
2170,0.9864224958666205,0.7908065902141754,0.9863654693785172,0.19555887916434178,-5.702648810324007e-05,0.7908636167022788,0.013634530621482788,77.43722116897501,138.0394279659876,1.3121009225922933,2.842170943040401e-14,215.47664913496263,78.74932209156731,216.78875005755495
2171,0.9864412361451964,0.7910122919645537,0.9863834663065572,0.19537117434200346,-5.7769838639254445e-05,0.791070061803193,0.013616533693442845,77.48117764381661,138.08805002833947,1.309987584179737,0.0,215.56922767215607,78.79116522799633,216.8792152563358
2172,0.9864587163582287,0.7899322643248382,0.9864020788030692,0.19646981447823098,-5.6637555159499975e-05,0.7899889018799977,0.013597921196930818,77.21455396991792,138.39926938378807,1.3141660877200252,0.0,215.61382335370598,78.52872005763795,216.927989441426
2173,0.9864501062021955,0.7906469658228993,0.9863857245035125,0.1957387586806132,-6.43816986830581e-05,0.7907113475215822,0.013614275496487527,77.41783668170089,138.1701014985136,1.2858348163544804,-2.842170943040401e-14,215.58793818021448,78.70367149805537,216.87377299656893
2174,0.9864499081256618,0.7908357228777559,0.9863924844483885,0.1955567615706325,-5.7423677273349405e-05,0.7908931465550293,0.013607515551611549,77.44153962064897,138.1447997738199,1.3110037773162446,0.0,215.58633939446887,78.75254339796521,216.8973431717851
2175,0.9864695624277745,0.790698131051752,0.9864111543347677,0.19571302328301565,-5.840809300683425e-05,0.790756539144759,0.01358884566523233,77.40400288288467,138.25454442884455,1.305922615838739,0.0,215.65854731172922,78.7099254987234,216.96446992756796
2176,0.9864133732427183,0.790266073094014,0.98635149834685,0.196085425252836,-6.187489586828576e-05,0.7903279479898822,0.013648501653150014,77.32116550144082,138.127674734591,1.2950033629164182,2.842170943040401e-14,215.44884023603183,78.61616886435723,216.74384359894827
2177,0.9864216347501414,0.7907654402070182,0.9863613007002214,0.1955958604932032,-6.033404992000779e-05,0.7908257742569382,0.013638699299778567,77.43565961985004,138.0402031478882,1.300882021839925,-2.842170943040401e-14,215.47586276773825,78.73654164168997,216.77674478957815
2178,0.9864697166669454,0.7907200001653192,0.9864138684272933,0.1956938682619741,-5.584823965210095e-05,0.7907758484049713,0.013586131572706717,77.41334994468824,138.2612459886329,1.3163180067290625,2.842170943040401e-14,215.67459593332114,78.7296679514173,216.99091394005023
2179,0.9864161340562285,0.7894929541557759,0.986357959266456,0.19686500511068006,-5.8174789772547086e-05,0.7895511289455484,0.013642040733544025,77.12061802081274,138.34546820192088,1.3071693948406278,0.0,215.46608622273362,78.42778741565336,216.77325561757425
2180,0.986445965564951,0.7909434027942772,0.9863863468057811,0.19544294401150386,-5.9618759169932645e-05,0.7910030215534473,0.013613653194218922,77.46466112739085,138.10090728321794,1.3036076107217696,-2.842170943040401e-14,215.5655684106088,78.76826873811262,216.86917602133053
2181,0.9864422885791471,0.7903061263875111,0.9863822933803792,0.19607616699286812,-5.9995198767870406e-05,0.790366121586279,0.013617706619620806,77.32333198730919,138.24479792832943,1.2997286224457696,0.0,215.56812991563862,78.62306060975496,216.8678585380844
2182,0.986461480454947,0.7904164021027819,0.9864058985503941,0.1959894964476122,-5.5581904552903794e-05,0.7904719840073349,0.013594101449605933,77.3307120154995,138.29196205211764,1.317422595303043,2.842170943040401e-14,215.62267406761714,78.64813461080253,216.9400966629202
2183,0.986446004531369,0.790641591454702,0.9863810104204692,0.1957394189657672,-6.499411089977425e-05,0.7907065855656018,0.013618989579530782,77.4188993641936,138.15590705593416,1.284432499280797,-2.842170943040401e-14,215.57480642012777,78.7033318634744,216.85923891940854
2184,0.9864787446510939,0.7906268555317303,0.9864199102841976,0.19579305475246733,-5.883436689624322e-05,0.7906856898986264,0.01358008971580238,77.40023793490067,138.307333486087,1.3070548873814403,-2.842170943040401e-14,215.70757142098768,78.70729282228211,217.0146263083691
2185,0.9864503729516637,0.7906605137831226,0.9863849784769009,0.19572446469377824,-6.539447476283655e-05,0.7907259082578856,0.013615021523099125,77.44068882422698,138.15594585078853,1.281541903518388,2.842170943040401e-14,215.5966346750155,78.72223072774537,216.87817657853392
2186,0.9864572142021898,0.7905328665511709,0.9863932697787764,0.19586040322760545,-6.39444234133979e-05,0.7905968109745843,0.013606730221223606,77.4035070538425,138.21693060707736,1.2869315850836927,5.684341886080802e-14,215.62043766091986,78.69043863892621,216.9073692460036
2187,0.9864480305050003,0.7908153579694983,0.9863908908018437,0.1955755328323454,-5.713970315657235e-05,0.7908724976726549,0.013609109198156277,77.44232565110167,138.1489825603083,1.3113272557067148,0.0,215.59130821140997,78.75365290680837,216.90263546711668
2188,0.9864387543598735,0.7910656423279189,0.986380674472698,0.19531503214477908,-5.807988717554391e-05,0.7911237222150944,0.01361932552730205,77.49654222060812,138.0517384287932,1.30856086095676,2.842170943040401e-14,215.5482806494013,78.80510308156488,216.8568415103581
2189,0.9864497209427112,0.7903951191674716,0.9863914498610212,0.1959963306935496,-5.827108168998674e-05,0.7904533902491616,0.01360855013897877,77.34186588988874,138.24480332996941,1.3066785312107356,-5.684341886080802e-14,215.58666921985815,78.64854442109947,216.89334775106883
2190,0.9864545327144328,0.7904961450422157,0.9863923736440862,0.1958962286018705,-6.2159070346679e-05,0.7905583041125622,0.013607626355913838,77.37688981753101,138.22498503981708,1.292722191853386,-2.842170943040401e-14,215.6018748573481,78.6696120093844,216.89459704920145
2191,0.986446098765916,0.7911971763169688,0.986390145783719,0.19519296946675013,-5.595298219707168e-05,0.7912531292991658,0.013609854216281025,77.52975733925953,138.05158155195164,1.315588687143105,-2.842170943040401e-14,215.58133889121117,78.84534602640264,216.89692757835425
2192,0.986447591368723,0.7906457070068552,0.9863852489852094,0.1957395419783542,-6.234238351354726e-05,0.7907080493903689,0.013614751014790594,77.40858660614239,138.16349330368377,1.2944623178325116,0.0,215.57207990982616,78.7030489239749,216.86654222765867
2193,0.9864765730916402,0.7909993141883591,0.9864158723100787,0.19541655812171954,-6.070078156150682e-05,0.7910600149699205,0.013584127689921344,77.48847737140053,138.2115004056019,1.2977715525875908,5.684341886080802e-14,215.69997777700243,78.78624892398811,216.99774932959008
2194,0.9864711796406104,0.7906443482866217,0.986407091165769,0.1957627428791473,-6.408847484140612e-05,0.790708436761463,0.013592908834231032,77.42618619783681,138.25749152054715,1.2861312198589019,0.0,215.68367771838396,78.7123174176957,216.96980893824286
2195,0.9864211853789989,0.7904609285889203,0.986363650156044,0.19590272156712374,-5.753522295492974e-05,0.7905184638118752,0.013636349843956008,77.35468941005294,138.1206797561666,1.3105815920259545,2.842170943040401e-14,215.47536916621954,78.6652710020789,216.78595075824552
2196,0.9864933319579821,0.7906806294747543,0.9864312786733724,0.19575064919861818,-6.205328460962001e-05,0.790742682759364,0.013568721326627564,77.41399626395736,138.34178493622605,1.2948441297616,2.842170943040401e-14,215.7557812001834,78.70884039371896,217.05062532994503
2197,0.9864373152496053,0.7904158495718977,0.9863760059825417,0.19596015641064402,-6.130926706360285e-05,0.7904771588389614,0.013623994017458285,77.35889894359062,138.18206458916382,1.2975821963668466,-2.842170943040401e-14,215.54096353275443,78.65648113995748,216.83854572912125
2198,0.9864707546538398,0.7908043214821199,0.9864104049794907,0.19560608349737085,-6.0349674349091664e-05,0.790864671156469,0.01358959502050927,77.45509926300082,138.21284805049328,1.3006883313722994,-2.842170943040401e-14,215.6679473134941,78.75578759437312,216.96863564486637
2199,0.9864353174894319,0.7905806085563291,0.9863778262008006,0.19579721764447156,-5.749128863130615e-05,0.7906380998449604,0.013622173799199389,77.38077234431032,138.15973713204198,1.31128668850792,0.0,215.5405094763523,78.69205903281824,216.85179616486022
